customer_id,recency,frequency,monetary,R_Score,F_Score,M_Score,RFM_Segment_Code,RFM_Score,Segment,Cluster
9737,35,6,4247.56,4,4,2,442,10,Lost Customers,0
9738,1,7,7905.01,5,5,3,553,13,Loyal Customers,3
9739,67,5,12648.67,3,3,5,335,11,Loyal Customers,0
9740,11,4,7291.47,5,2,3,523,10,Potential Loyalists,1
9741,28,5,5664.34,4,3,3,433,10,Loyal Customers,1
9742,72,2,1631.4299999999998,3,1,1,311,5,Promising,2
9743,3,5,10237.189999999999,5,3,4,534,12,Loyal Customers,3
9744,15,6,12776.929999999998,5,4,5,545,14,Champions,3
9745,35,3,10595.99,4,2,4,424,10,Potential Loyalists,1
9746,717,2,2450.92,1,1,1,111,3,Lost Customers,4
9747,4,3,2293.07,5,2,1,521,8,New Customers,1
9748,20,5,5480.489999999999,4,3,2,432,9,Potential Loyalists,1
9749,138,6,12589.21,2,4,5,245,11,Need Attention,0
9750,43,4,5225.349999999999,3,2,2,322,7,Potential Loyalists,1
9751,1,7,15353.0,5,5,5,555,15,Champions,3
9752,122,2,11255.43,2,1,4,214,7,Lost Customers,4
9753,172,2,7822.21,2,1,3,213,6,Lost Customers,4
9754,26,5,20935.02,4,3,5,435,12,Loyal Customers,3
9755,270,3,3127.5299999999997,1,2,1,121,4,Lost Customers,4
9756,4,5,6958.679999999999,5,3,3,533,11,Loyal Customers,1
9757,143,2,1944.34,2,1,1,211,4,Lost Customers,2
9758,265,6,12880.919999999998,1,4,5,145,10,At Risk,0
9759,301,2,5331.379999999999,1,1,2,112,4,Lost Customers,4
9760,38,6,10329.75,4,4,4,444,12,Champions,0
9761,16,5,4185.9,4,3,2,432,9,Potential Loyalists,1
9763,38,8,10711.62,4,5,4,454,13,Champions,0
9764,99,3,3899.2000000000003,2,2,2,222,6,Need Attention,4
9765,13,4,10405.84,5,2,4,524,11,Potential Loyalists,1
9766,266,2,4515.490000000001,1,1,2,112,4,Lost Customers,4
9767,41,7,10721.26,4,5,4,454,13,Champions,0
9768,80,5,6259.410000000001,3,3,3,333,9,Loyal Customers,0
9769,91,4,3549.91,2,2,2,222,6,Need Attention,4
9770,268,5,8588.900000000001,1,3,4,134,8,At Risk,0
9771,123,3,4468.4400000000005,2,2,2,222,6,Need Attention,4
9772,135,8,18856.61,2,5,5,255,12,Need Attention,0
9773,12,4,7110.42,5,2,3,523,10,Potential Loyalists,1
9774,11,7,7486.879999999999,5,5,3,553,13,Loyal Customers,3
9775,108,7,10624.85,2,5,4,254,11,Need Attention,0
9776,100,1,934.0,2,1,1,211,4,Lost Customers,2
9777,43,5,27937.51,3,3,5,335,11,Loyal Customers,0
9778,12,10,19833.87,5,5,5,555,15,Champions,3
9779,17,9,12239.03,4,5,5,455,14,Champions,3
9780,65,4,3462.2400000000002,3,2,2,322,7,Potential Loyalists,4
9781,83,7,11128.95,3,5,4,354,12,Loyal Customers,0
9782,28,7,10612.84,4,5,4,454,13,Champions,3
9783,132,6,11503.69,2,4,4,244,10,Need Attention,0
9784,37,6,7250.270000000001,4,4,3,443,11,Loyal Customers,0
9785,7,2,2201.54,5,1,1,511,7,New Customers,1
9786,36,4,1879.44,4,2,1,421,7,New Customers,1
9787,204,4,5332.460000000001,1,2,2,122,5,Lost Customers,4
9788,4,6,28318.34,5,4,5,545,14,Champions,3
9789,57,4,6649.2,3,2,3,323,8,Potential Loyalists,4
9790,88,6,5776.73,2,4,3,243,9,Need Attention,0
9791,1,4,16557.51,5,2,5,525,12,Potential Loyalists,3
9792,387,4,5036.400000000001,1,2,2,122,5,Lost Customers,4
9793,175,4,4321.51,2,2,2,222,6,Need Attention,4
9794,45,8,5393.320000000001,3,5,2,352,10,Lost Customers,0
9795,29,7,12782.97,4,5,5,455,14,Champions,3
9796,189,3,12695.760000000002,1,2,5,125,8,Lost Customers,4
9797,78,2,4617.07,3,1,2,312,6,Potential Loyalists,4
9798,131,2,1228.72,2,1,1,211,4,Lost Customers,2
9799,12,6,4221.46,5,4,2,542,11,Lost Customers,1
9800,72,7,9475.96,3,5,4,354,12,Loyal Customers,0
9801,114,3,9436.439999999999,2,2,4,224,8,Need Attention,4
9802,673,2,536.0,1,1,1,111,3,Lost Customers,2
9803,36,5,3331.2200000000003,4,3,2,432,9,Potential Loyalists,1
9804,338,1,123.82,1,1,1,111,3,Lost Customers,2
9805,44,8,21252.87,3,5,5,355,13,Loyal Customers,0
9806,219,7,7711.88,1,5,3,153,9,At Risk,0
9807,32,8,13930.250000000002,4,5,5,455,14,Champions,3
9808,120,5,8488.0,2,3,4,234,9,Need Attention,0
9809,16,5,6496.410000000001,4,3,3,433,10,Loyal Customers,1
9810,214,3,6038.07,1,2,3,123,6,Lost Customers,4
9811,140,6,5805.54,2,4,3,243,9,Need Attention,0
9812,203,5,5721.450000000001,1,3,3,133,7,At Risk,0
9813,30,4,5348.240000000001,4,2,2,422,8,Potential Loyalists,1
9814,298,2,6550.4400000000005,1,1,3,113,5,Lost Customers,4
9815,154,3,3229.04,2,2,1,221,5,Lost Customers,4
9816,142,5,2731.52,2,3,1,231,6,Lost Customers,4
9817,548,5,7651.28,1,3,3,133,7,At Risk,0
9818,3,2,1018.29,5,1,1,511,7,New Customers,1
9819,23,4,12470.57,4,2,5,425,11,Potential Loyalists,1
9820,92,9,17785.04,2,5,5,255,12,Need Attention,0
9821,15,6,5369.58,5,4,2,542,11,Lost Customers,3
9822,35,5,4714.98,4,3,2,432,9,Potential Loyalists,1
9823,7,7,6259.01,5,5,3,553,13,Loyal Customers,3
9824,5,13,20822.03,5,5,5,555,15,Champions,3
9825,34,7,4699.62,4,5,2,452,11,Lost Customers,0
9826,6,8,17790.09,5,5,5,555,15,Champions,3
9827,279,6,15777.92,1,4,5,145,10,At Risk,0
9828,105,5,3977.8799999999997,2,3,2,232,7,Need Attention,4
9829,195,2,3825.63,1,1,2,112,4,Lost Customers,4
9830,51,7,16546.120000000003,3,5,5,355,13,Loyal Customers,0
9831,8,5,8704.65,5,3,4,534,12,Loyal Customers,3
9832,73,4,3408.91,3,2,2,322,7,Potential Loyalists,4
9833,8,6,6460.29,5,4,3,543,12,Loyal Customers,3
9834,36,6,12124.599999999999,4,4,4,444,12,Champions,0
9835,64,3,4691.37,3,2,2,322,7,Potential Loyalists,4
9836,139,5,7881.4,2,3,3,233,8,Need Attention,0
9837,252,2,5530.82,1,1,2,112,4,Lost Customers,4
9838,80,7,26821.050000000003,3,5,5,355,13,Loyal Customers,0
9839,104,6,9155.77,2,4,4,244,10,Need Attention,0
9840,529,1,148.51000000000002,1,1,1,111,3,Lost Customers,2
9841,15,6,5529.23,5,4,2,542,11,Lost Customers,3
9842,138,6,18689.38,2,4,5,245,11,Need Attention,0
9843,29,5,7400.54,4,3,3,433,10,Loyal Customers,0
9844,12,2,2282.0600000000004,5,1,1,511,7,New Customers,1
9845,4,4,9790.05,5,2,4,524,11,Potential Loyalists,1
9846,18,6,5498.639999999999,4,4,2,442,10,Lost Customers,3
9847,91,2,425.76,2,1,1,211,4,Lost Customers,2
9848,86,8,8492.880000000001,3,5,4,354,12,Loyal Customers,0
9849,113,6,9441.03,2,4,4,244,10,Need Attention,0
9850,105,4,6782.76,2,2,3,223,7,Need Attention,4
9851,314,4,2749.39,1,2,1,121,4,Lost Customers,4
9852,308,4,15447.5,1,2,5,125,8,Lost Customers,0
9853,21,5,4180.4400000000005,4,3,2,432,9,Potential Loyalists,1
9854,43,12,20742.3,3,5,5,355,13,Loyal Customers,3
9855,77,6,6600.74,3,4,3,343,10,Loyal Customers,0
9856,70,3,1924.9700000000003,3,2,1,321,6,Promising,4
9857,123,7,8080.030000000001,2,5,3,253,10,Need Attention,0
9858,343,4,4108.2,1,2,2,122,5,Lost Customers,4
9859,422,8,8733.11,1,5,4,154,10,At Risk,0
9860,104,5,4973.8099999999995,2,3,2,232,7,Need Attention,0
9861,79,6,9124.240000000002,3,4,4,344,11,Loyal Customers,0
9862,8,3,2347.1600000000003,5,2,1,521,8,New Customers,1
9863,272,4,6170.16,1,2,3,123,6,Lost Customers,4
9864,133,3,3617.2,2,2,2,222,6,Need Attention,4
9865,78,6,6614.049999999999,3,4,3,343,10,Loyal Customers,0
9866,254,3,4224.41,1,2,2,122,5,Lost Customers,4
9867,4,4,4146.91,5,2,2,522,9,Potential Loyalists,1
9868,142,4,5547.889999999999,2,2,2,222,6,Need Attention,4
9869,64,4,5684.04,3,2,3,323,8,Potential Loyalists,4
9870,46,2,3458.08,3,1,2,312,6,Potential Loyalists,4
9871,225,4,5061.4,1,2,2,122,5,Lost Customers,4
9872,40,4,1917.8700000000001,4,2,1,421,7,New Customers,1
9873,14,2,958.2800000000001,5,1,1,511,7,New Customers,2
9874,28,2,12514.46,4,1,5,415,10,Potential Loyalists,1
9875,28,5,4569.21,4,3,2,432,9,Potential Loyalists,1
9876,102,4,10043.95,2,2,4,224,8,Need Attention,0
9877,88,4,9670.9,2,2,4,224,8,Need Attention,0
9878,36,6,5537.030000000001,4,4,2,442,10,Lost Customers,0
9879,236,3,3623.95,1,2,2,122,5,Lost Customers,4
9880,186,3,12296.72,1,2,5,125,8,Lost Customers,4
9881,5,5,8274.03,5,3,4,534,12,Loyal Customers,3
9882,292,3,3729.01,1,2,2,122,5,Lost Customers,4
9883,12,5,3839.11,5,3,2,532,10,Potential Loyalists,1
9884,130,9,2937.84,2,5,1,251,8,Lost Customers,0
9885,46,7,11213.36,3,5,4,354,12,Loyal Customers,0
9886,136,8,8556.24,2,5,4,254,11,Need Attention,0
9887,99,4,8063.67,2,2,3,223,7,Need Attention,0
9888,128,4,3337.87,2,2,2,222,6,Need Attention,4
9889,167,4,3985.88,2,2,2,222,6,Need Attention,4
9890,19,2,10901.130000000001,4,1,4,414,9,Potential Loyalists,1
9891,52,4,6634.040000000001,3,2,3,323,8,Potential Loyalists,4
9892,4,7,21674.07,5,5,5,555,15,Champions,3
9893,162,4,5008.95,2,2,2,222,6,Need Attention,4
9894,26,5,4837.969999999999,4,3,2,432,9,Potential Loyalists,1
9895,97,5,16330.82,2,3,5,235,10,Need Attention,0
9896,80,10,17019.56,3,5,5,355,13,Loyal Customers,0
9897,29,3,589.0799999999999,4,2,1,421,7,New Customers,2
9898,316,5,6359.9,1,3,3,133,7,At Risk,0
9899,8,4,2638.25,5,2,1,521,8,New Customers,1
9900,64,3,9141.78,3,2,4,324,9,Potential Loyalists,4
9901,127,3,5518.7,2,2,2,222,6,Need Attention,4
9902,112,2,5655.759999999999,2,1,3,213,6,Lost Customers,4
9903,289,2,2232.75,1,1,1,111,3,Lost Customers,2
9904,44,4,6577.96,3,2,3,323,8,Potential Loyalists,1
9905,75,5,3720.7400000000002,3,3,2,332,8,Potential Loyalists,4
9906,26,3,6151.34,4,2,3,423,9,Potential Loyalists,1
9907,65,5,14958.089999999998,3,3,5,335,11,Loyal Customers,0
9908,62,7,20707.300000000003,3,5,5,355,13,Loyal Customers,0
9909,69,2,4522.29,3,1,2,312,6,Potential Loyalists,4
9910,12,6,16535.37,5,4,5,545,14,Champions,3
9911,87,8,5483.7300000000005,3,5,2,352,10,Lost Customers,0
9912,186,4,11829.32,1,2,4,124,7,Lost Customers,0
9913,49,3,3034.36,3,2,1,321,6,Promising,4
9914,29,4,4056.1600000000003,4,2,2,422,8,Potential Loyalists,1
9915,60,6,9844.130000000001,3,4,4,344,11,Loyal Customers,0
9916,2,9,16644.02,5,5,5,555,15,Champions,3
9917,26,6,9066.54,4,4,4,444,12,Champions,3
9918,17,4,7694.38,4,2,3,423,9,Potential Loyalists,1
9919,8,5,5546.0599999999995,5,3,2,532,10,Potential Loyalists,1
9920,14,4,5962.08,5,2,3,523,10,Potential Loyalists,1
9921,130,4,6282.360000000001,2,2,3,223,7,Need Attention,4
9922,45,3,4584.27,3,2,2,322,7,Potential Loyalists,4
9923,8,2,568.05,5,1,1,511,7,New Customers,2
9924,26,4,4233.76,4,2,2,422,8,Potential Loyalists,1
9925,11,4,3349.51,5,2,2,522,9,Potential Loyalists,1
9926,9,6,9348.79,5,4,4,544,13,Champions,3
9927,154,4,1724.3500000000001,2,2,1,221,5,Lost Customers,4
9928,96,6,12093.06,2,4,4,244,10,Need Attention,0
9929,97,4,4965.5,2,2,2,222,6,Need Attention,4
9930,33,6,11522.550000000001,4,4,4,444,12,Champions,0
9931,1,3,9339.65,5,2,4,524,11,Potential Loyalists,1
9932,79,4,4899.04,3,2,2,322,7,Potential Loyalists,4
9933,36,3,3386.05,4,2,2,422,8,Potential Loyalists,1
9934,248,3,1292.65,1,2,1,121,4,Lost Customers,2
9935,23,5,6987.24,4,3,3,433,10,Loyal Customers,1
9936,61,6,5736.46,3,4,3,343,10,Loyal Customers,0
9937,63,4,5973.69,3,2,3,323,8,Potential Loyalists,4
9938,10,5,8705.6,5,3,4,534,12,Loyal Customers,3
9939,72,7,8244.849999999999,3,5,3,353,11,Loyal Customers,0
9940,5,5,10543.46,5,3,4,534,12,Loyal Customers,3
9941,80,5,10222.11,3,3,4,334,10,Loyal Customers,0
9942,3,6,4592.3,5,4,2,542,11,Lost Customers,1
9943,5,5,21594.23,5,3,5,535,13,Loyal Customers,3
9944,94,4,6883.51,2,2,3,223,7,Need Attention,4
9945,11,2,515.08,5,1,1,511,7,New Customers,2
9946,56,2,4119.7,3,1,2,312,6,Potential Loyalists,4
9947,151,5,10658.880000000001,2,3,4,234,9,Need Attention,0
9948,255,4,7958.68,1,2,3,123,6,Lost Customers,4
9949,18,4,9618.28,4,2,4,424,10,Potential Loyalists,1
9950,92,3,4722.01,2,2,2,222,6,Need Attention,4
9951,55,6,7483.57,3,4,3,343,10,Loyal Customers,0
9952,7,7,13599.18,5,5,5,555,15,Champions,3
9953,87,10,23844.63,3,5,5,355,13,Loyal Customers,0
9954,234,8,23329.09,1,5,5,155,11,At Risk,0
9955,4,7,9173.550000000001,5,5,4,554,14,Champions,3
9956,48,1,348.56,3,1,1,311,5,Promising,2
9957,4,2,6428.21,5,1,3,513,9,Potential Loyalists,1
9958,151,5,6042.13,2,3,3,233,8,Need Attention,0
9959,19,3,4200.5,4,2,2,422,8,Potential Loyalists,1
9960,246,7,13769.42,1,5,5,155,11,At Risk,0
9961,99,5,4865.81,2,3,2,232,7,Need Attention,0
9962,8,6,12592.989999999998,5,4,5,545,14,Champions,3
9963,86,6,12204.91,3,4,5,345,12,Loyal Customers,0
9964,116,2,6619.1,2,1,3,213,6,Lost Customers,4
9965,15,6,17888.4,5,4,5,545,14,Champions,3
9966,4,8,23163.2,5,5,5,555,15,Champions,3
9967,5,6,11230.76,5,4,4,544,13,Champions,3
9968,7,6,8052.66,5,4,3,543,12,Loyal Customers,3
9969,42,4,10481.74,3,2,4,324,9,Potential Loyalists,0
9970,7,9,16090.74,5,5,5,555,15,Champions,3
9971,92,7,6478.21,2,5,3,253,10,Need Attention,0
9972,45,8,13382.82,3,5,5,355,13,Loyal Customers,0
9973,88,5,5806.89,2,3,3,233,8,Need Attention,0
9974,34,5,3899.86,4,3,2,432,9,Potential Loyalists,1
9975,490,4,7124.4,1,2,3,123,6,Lost Customers,4
9976,67,9,14499.46,3,5,5,355,13,Loyal Customers,0
9977,130,5,15124.62,2,3,5,235,10,Need Attention,0
9978,150,4,8896.16,2,2,4,224,8,Need Attention,0
9979,59,5,8786.73,3,3,4,334,10,Loyal Customers,0
9980,280,4,1873.38,1,2,1,121,4,Lost Customers,4
9981,171,2,5161.139999999999,2,1,2,212,5,Lost Customers,4
9982,20,5,5710.96,4,3,3,433,10,Loyal Customers,1
9983,78,4,8824.56,3,2,4,324,9,Potential Loyalists,0
9984,179,2,3948.22,2,1,2,212,5,Lost Customers,4
9985,5,3,2941.9300000000003,5,2,1,521,8,New Customers,1
9986,9,9,8287.84,5,5,4,554,14,Champions,3
9987,4,4,11493.57,5,2,4,524,11,Potential Loyalists,3
9988,20,6,9910.609999999999,4,4,4,444,12,Champions,3
9989,71,5,9579.7,3,3,4,334,10,Loyal Customers,0
9990,104,4,7288.16,2,2,3,223,7,Need Attention,4
9991,493,3,3641.64,1,2,2,122,5,Lost Customers,4
9992,237,6,12109.1,1,4,4,144,9,At Risk,0
9993,262,6,13643.52,1,4,5,145,10,At Risk,0
9994,2,4,3131.95,5,2,1,521,8,New Customers,1
9995,171,6,15788.48,2,4,5,245,11,Need Attention,0
9996,126,7,9483.800000000001,2,5,4,254,11,Need Attention,0
9997,1,2,10873.090000000002,5,1,4,514,10,Potential Loyalists,1
9998,27,4,5155.31,4,2,2,422,8,Potential Loyalists,1
9999,129,9,20335.67,2,5,5,255,12,Need Attention,0
10000,23,4,9228.04,4,2,4,424,10,Potential Loyalists,1
10001,38,3,1557.03,4,2,1,421,7,New Customers,1
10002,49,6,9836.24,3,4,4,344,11,Loyal Customers,0
10003,62,7,6063.25,3,5,3,353,11,Loyal Customers,0
10004,95,6,12452.029999999999,2,4,5,245,11,Need Attention,0
10005,481,2,2033.26,1,1,1,111,3,Lost Customers,2
10006,307,4,1388.22,1,2,1,121,4,Lost Customers,4
10007,90,6,15484.1,2,4,5,245,11,Need Attention,0
10008,133,5,10883.71,2,3,4,234,9,Need Attention,0
10009,60,5,6848.77,3,3,3,333,9,Loyal Customers,0
10010,140,5,16852.01,2,3,5,235,10,Need Attention,0
10011,342,4,7399.67,1,2,3,123,6,Lost Customers,4
10012,102,4,5484.93,2,2,2,222,6,Need Attention,4
10013,36,7,9371.279999999999,4,5,4,454,13,Champions,0
10014,19,7,7039.08,4,5,3,453,12,Loyal Customers,3
10015,50,4,6677.95,3,2,3,323,8,Potential Loyalists,4
10016,1,3,3875.3899999999994,5,2,2,522,9,Potential Loyalists,1
10017,8,5,7267.52,5,3,3,533,11,Loyal Customers,1
10018,14,8,13274.619999999999,5,5,5,555,15,Champions,3
10019,425,5,5477.450000000001,1,3,2,132,6,Lost Customers,4
10020,15,8,10456.39,5,5,4,554,14,Champions,3
10021,243,6,11859.54,1,4,4,144,9,At Risk,0
10022,31,4,4168.17,4,2,2,422,8,Potential Loyalists,1
10023,25,8,9634.87,4,5,4,454,13,Champions,3
10024,79,5,9925.210000000001,3,3,4,334,10,Loyal Customers,0
10025,2,6,5295.400000000001,5,4,2,542,11,Lost Customers,3
10026,82,7,14527.199999999999,3,5,5,355,13,Loyal Customers,0
10027,102,8,6988.04,2,5,3,253,10,Need Attention,0
10028,190,3,3623.88,1,2,2,122,5,Lost Customers,4
10029,59,3,1857.5,3,2,1,321,6,Promising,4
10030,164,9,11278.74,2,5,4,254,11,Need Attention,0
10031,30,6,10110.58,4,4,4,444,12,Champions,3
10032,50,8,13441.66,3,5,5,355,13,Loyal Customers,0
10033,7,6,9868.039999999999,5,4,4,544,13,Champions,3
10034,87,3,8275.619999999999,3,2,4,324,9,Potential Loyalists,4
10035,91,8,10891.01,2,5,4,254,11,Need Attention,0
10036,12,5,4958.85,5,3,2,532,10,Potential Loyalists,1
10037,8,4,5331.610000000001,5,2,2,522,9,Potential Loyalists,1
10038,15,6,5131.27,5,4,2,542,11,Lost Customers,1
10039,15,6,7074.43,5,4,3,543,12,Loyal Customers,3
10040,26,6,7317.420000000001,4,4,3,443,11,Loyal Customers,3
10041,378,2,2629.9000000000005,1,1,1,111,3,Lost Customers,4
10043,152,6,8560.68,2,4,4,244,10,Need Attention,0
10044,214,4,3931.7599999999998,1,2,2,122,5,Lost Customers,4
10045,183,11,28444.95,2,5,5,255,12,Need Attention,0
10046,265,4,2944.7300000000005,1,2,1,121,4,Lost Customers,4
10047,132,4,4074.1400000000003,2,2,2,222,6,Need Attention,4
10048,9,6,7348.06,5,4,3,543,12,Loyal Customers,3
10049,7,4,8288.740000000002,5,2,4,524,11,Potential Loyalists,1
10050,99,5,8015.47,2,3,3,233,8,Need Attention,0
10052,12,3,3237.26,5,2,1,521,8,New Customers,1
10053,38,7,13311.580000000002,4,5,5,455,14,Champions,0
10054,6,7,6409.1,5,5,3,553,13,Loyal Customers,3
10055,36,6,15765.910000000002,4,4,5,445,13,Champions,0
10056,57,6,10833.73,3,4,4,344,11,Loyal Customers,0
10057,113,2,1221.73,2,1,1,211,4,Lost Customers,2
10058,263,6,11424.05,1,4,4,144,9,At Risk,0
10059,18,7,13493.1,4,5,5,455,14,Champions,3
10060,34,1,193.54,4,1,1,411,6,New Customers,2
10061,199,2,1393.37,1,1,1,111,3,Lost Customers,2
10062,133,7,11381.949999999999,2,5,4,254,11,Need Attention,0
10063,22,4,12908.4,4,2,5,425,11,Potential Loyalists,3
10064,3,3,1505.81,5,2,1,521,8,New Customers,1
10065,19,5,8140.55,4,3,3,433,10,Loyal Customers,3
10066,5,4,5693.4800000000005,5,2,3,523,10,Potential Loyalists,1
10067,197,3,815.5399999999998,1,2,1,121,4,Lost Customers,2
10068,94,6,6594.52,2,4,3,243,9,Need Attention,0
10069,81,3,3799.1800000000003,3,2,2,322,7,Potential Loyalists,4
10070,17,6,7154.38,4,4,3,443,11,Loyal Customers,3
10071,42,5,11083.9,3,3,4,334,10,Loyal Customers,0
10072,71,2,697.79,3,1,1,311,5,Promising,2
10073,4,11,23755.83,5,5,5,555,15,Champions,3
10074,131,4,7556.889999999999,2,2,3,223,7,Need Attention,4
10075,2,5,6630.51,5,3,3,533,11,Loyal Customers,1
10076,134,2,3444.3100000000004,2,1,2,212,5,Lost Customers,4
10077,113,9,9916.449999999999,2,5,4,254,11,Need Attention,0
10078,55,5,8833.98,3,3,4,334,10,Loyal Customers,0
10079,63,5,3824.58,3,3,2,332,8,Potential Loyalists,4
10080,226,4,5765.34,1,2,3,123,6,Lost Customers,4
10081,109,4,8652.58,2,2,4,224,8,Need Attention,0
10082,641,3,5500.01,1,2,2,122,5,Lost Customers,4
10083,72,6,3929.88,3,4,2,342,9,Lost Customers,0
10084,18,5,7498.830000000001,4,3,3,433,10,Loyal Customers,1
10085,163,4,8010.41,2,2,3,223,7,Need Attention,4
10086,37,5,7194.7,4,3,3,433,10,Loyal Customers,0
10087,4,4,5507.1900000000005,5,2,2,522,9,Potential Loyalists,1
10088,13,3,7078.69,5,2,3,523,10,Potential Loyalists,1
10089,166,7,4443.81,2,5,2,252,9,Need Attention,0
10090,8,8,13209.53,5,5,5,555,15,Champions,3
10091,119,4,5746.74,2,2,3,223,7,Need Attention,4
10092,105,4,10629.27,2,2,4,224,8,Need Attention,0
10093,388,3,6000.16,1,2,3,123,6,Lost Customers,4
10094,9,6,5067.14,5,4,2,542,11,Lost Customers,3
10095,25,6,10516.45,4,4,4,444,12,Champions,3
10096,11,4,7438.42,5,2,3,523,10,Potential Loyalists,1
10097,32,7,20716.760000000002,4,5,5,455,14,Champions,3
10098,22,3,1517.84,4,2,1,421,7,New Customers,1
10099,158,10,24192.55,2,5,5,255,12,Need Attention,0
10100,67,5,12747.060000000001,3,3,5,335,11,Loyal Customers,0
10101,407,6,6721.0599999999995,1,4,3,143,8,At Risk,0
10102,93,7,5129.46,2,5,2,252,9,Need Attention,0
10103,26,5,6544.700000000001,4,3,3,433,10,Loyal Customers,1
10104,188,5,6634.27,1,3,3,133,7,At Risk,0
10105,399,3,8569.59,1,2,4,124,7,Lost Customers,4
10106,44,1,4926.02,3,1,2,312,6,Potential Loyalists,4
10107,294,4,6256.2300000000005,1,2,3,123,6,Lost Customers,4
10108,412,3,586.9200000000001,1,2,1,121,4,Lost Customers,2
10109,197,5,4899.22,1,3,2,132,6,Lost Customers,4
10110,17,4,8675.060000000001,4,2,4,424,10,Potential Loyalists,1
10111,13,6,7979.219999999999,5,4,3,543,12,Loyal Customers,3
10112,681,4,5985.25,1,2,3,123,6,Lost Customers,4
10113,463,5,6494.530000000001,1,3,3,133,7,At Risk,4
10114,92,5,13852.120000000003,2,3,5,235,10,Need Attention,0
10115,109,4,20803.48,2,2,5,225,9,Need Attention,0
10116,34,5,5190.12,4,3,2,432,9,Potential Loyalists,1
10117,38,3,2577.09,4,2,1,421,7,New Customers,1
10118,93,5,7490.010000000001,2,3,3,233,8,Need Attention,0
10119,127,5,13669.720000000001,2,3,5,235,10,Need Attention,0
10120,494,2,2909.96,1,1,1,111,3,Lost Customers,4
10121,32,2,2910.14,4,1,1,411,6,New Customers,1
10122,12,5,14687.6,5,3,5,535,13,Loyal Customers,3
10123,5,10,27083.37,5,5,5,555,15,Champions,3
10124,89,6,10545.88,2,4,4,244,10,Need Attention,0
10125,262,4,15755.530000000002,1,2,5,125,8,Lost Customers,0
10126,126,3,1636.42,2,2,1,221,5,Lost Customers,4
10127,44,1,5806.9,3,1,3,313,7,Potential Loyalists,4
10128,9,4,18153.18,5,2,5,525,12,Potential Loyalists,3
10129,418,3,4676.320000000001,1,2,2,122,5,Lost Customers,4
10130,54,7,17998.870000000003,3,5,5,355,13,Loyal Customers,0
10131,597,3,3516.6099999999997,1,2,2,122,5,Lost Customers,4
10132,12,6,6318.610000000001,5,4,3,543,12,Loyal Customers,3
10133,70,3,11003.890000000001,3,2,4,324,9,Potential Loyalists,4
10134,72,4,7523.51,3,2,3,323,8,Potential Loyalists,0
10135,6,5,3544.97,5,3,2,532,10,Potential Loyalists,1
10136,9,11,21789.010000000002,5,5,5,555,15,Champions,3
10137,55,4,4101.29,3,2,2,322,7,Potential Loyalists,4
10138,16,6,7950.61,4,4,3,443,11,Loyal Customers,3
10139,255,3,5908.339999999999,1,2,3,123,6,Lost Customers,4
10140,14,3,7535.280000000001,5,2,3,523,10,Potential Loyalists,1
10141,170,3,10287.1,2,2,4,224,8,Need Attention,4
10142,45,4,5259.299999999999,3,2,2,322,7,Potential Loyalists,1
10143,11,5,9874.649999999998,5,3,4,534,12,Loyal Customers,3
10144,107,3,3563.4599999999996,2,2,2,222,6,Need Attention,4
10145,80,13,25697.5,3,5,5,355,13,Loyal Customers,0
10146,129,4,5879.09,2,2,3,223,7,Need Attention,4
10147,67,5,7713.33,3,3,3,333,9,Loyal Customers,0
10148,63,6,29862.13,3,4,5,345,12,Loyal Customers,0
10149,104,8,19893.57,2,5,5,255,12,Need Attention,0
10150,37,5,4761.11,4,3,2,432,9,Potential Loyalists,1
10151,23,7,7119.14,4,5,3,453,12,Loyal Customers,3
10152,87,4,8341.470000000001,3,2,4,324,9,Potential Loyalists,0
10153,54,5,6276.09,3,3,3,333,9,Loyal Customers,0
10154,547,2,8415.81,1,1,4,114,6,Lost Customers,4
10155,23,8,14741.65,4,5,5,455,14,Champions,3
10156,170,2,3645.7599999999998,2,1,2,212,5,Lost Customers,4
10157,308,6,9302.630000000001,1,4,4,144,9,At Risk,0
10158,18,7,5973.0,4,5,3,453,12,Loyal Customers,3
10159,277,4,4068.72,1,2,2,122,5,Lost Customers,4
10160,3,6,9290.56,5,4,4,544,13,Champions,3
10161,1,10,6867.38,5,5,3,553,13,Loyal Customers,3
10162,19,4,3885.0200000000004,4,2,2,422,8,Potential Loyalists,1
10163,36,2,593.49,4,1,1,411,6,New Customers,2
10164,57,4,14601.12,3,2,5,325,10,Potential Loyalists,0
10166,87,3,5547.7300000000005,3,2,2,322,7,Potential Loyalists,4
10167,44,4,1579.3999999999999,3,2,1,321,6,Promising,1
10168,9,10,8874.57,5,5,4,554,14,Champions,3
10169,28,3,2282.85,4,2,1,421,7,New Customers,1
10170,187,4,13410.49,1,2,5,125,8,Lost Customers,0
10171,117,6,13087.93,2,4,5,245,11,Need Attention,0
10172,67,5,6147.11,3,3,3,333,9,Loyal Customers,0
10173,192,3,3065.1000000000004,1,2,1,121,4,Lost Customers,4
10174,45,6,9063.6,3,4,4,344,11,Loyal Customers,0
10175,45,9,21019.81,3,5,5,355,13,Loyal Customers,3
10176,12,6,5743.68,5,4,3,543,12,Loyal Customers,3
10177,85,4,10501.0,3,2,4,324,9,Potential Loyalists,0
10178,120,7,12010.92,2,5,4,254,11,Need Attention,0
