session_id,customer_id,session_date,channel,device,pages_viewed,session_duration,converted
166907,,2022-12-09 03:12:56,Email,Desktop,2,31,0
166908,,2021-03-30 22:33:52,Referral,Tablet,6,93,1
166909,,2021-09-26 17:36:26,Email,Mobile,7,443,0
166910,,2022-06-30 17:14:58,Email,Tablet,3,119,0
166911,,2022-11-24 00:35:43,Paid Search,Tablet,3,353,0
166912,16085,2023-10-15 06:59:57,Social Media,Tablet,6,3,0
166913,12241,2022-10-05 05:45:02,Organic Search,Desktop,3,117,0
166914,,2021-11-04 11:42:23,Social Media,Mobile,1,49,0
166915,18868,2021-04-27 15:07:17,Social Media,Desktop,4,102,0
166916,,2022-01-25 17:26:21,Referral,Mobile,6,119,0
166917,1987,2023-12-13 14:41:24,Referral,Desktop,6,351,0
166918,,2023-04-24 11:30:47,Paid Search,Desktop,5,14,0
166919,,2021-10-13 15:36:40,Paid Search,Mobile,6,186,0
166920,,2022-08-13 03:51:08,Paid Search,Desktop,4,144,0
166921,,2023-01-26 22:00:31,Referral,Mobile,6,311,0
166922,,2023-04-08 20:28:15,Direct,Mobile,6,12,0
166923,,2022-07-07 20:32:14,Direct,Desktop,4,337,0
166924,,2021-05-12 06:47:50,Email,Tablet,2,728,0
166925,,2022-07-13 03:14:22,Organic Search,Desktop,5,53,1
166926,15049,2023-09-25 19:11:47,Email,Desktop,6,238,0
166927,,2022-01-07 22:54:21,Social Media,Tablet,4,141,0
166928,,2023-12-17 15:02:23,Referral,Desktop,6,20,1
166929,15786,2021-11-15 17:19:54,Organic Search,Mobile,4,414,0
166930,11052,2022-03-03 16:25:02,Paid Search,Mobile,5,245,0
166931,,2021-10-23 16:07:27,Social Media,Mobile,5,665,0
166932,10962,2021-05-23 08:01:07,Paid Search,Desktop,8,497,0
166933,3654,2023-09-21 23:31:15,Paid Search,Mobile,2,531,0
166934,,2023-11-04 08:41:47,Paid Search,Mobile,6,231,0
166935,,2023-01-02 17:52:20,Organic Search,Mobile,6,272,0
166936,,2021-01-08 06:01:55,Organic Search,Tablet,5,418,0
166937,,2023-12-02 06:55:59,Organic Search,Mobile,3,150,0
166938,4103,2021-06-19 20:53:00,Paid Search,Desktop,4,208,0
166939,,2023-06-02 07:04:30,Email,Mobile,5,279,0
166940,,2021-12-19 03:19:44,Email,Mobile,3,32,0
166941,,2021-02-09 08:41:06,Organic Search,Desktop,5,173,0
166942,10696,2022-04-01 19:02:13,Organic Search,Mobile,3,312,0
166943,5125,2023-11-14 22:03:06,Referral,Mobile,9,192,0
166944,2548,2021-06-25 17:25:43,Email,Mobile,3,20,0
166945,,2021-11-28 01:26:52,Organic Search,Mobile,7,512,0
166946,,2021-03-24 08:02:31,Social Media,Desktop,9,56,0
166947,11890,2022-03-29 08:15:26,Organic Search,Mobile,8,223,0
166948,,2022-09-21 16:16:32,Organic Search,Tablet,5,69,0
166949,,2023-10-20 13:59:47,Social Media,Mobile,6,396,0
166950,,2022-07-03 01:01:45,Social Media,Mobile,2,290,0
166951,9996,2022-10-24 16:35:47,Email,Mobile,5,41,0
166952,19501,2021-12-10 12:40:49,Paid Search,Mobile,3,96,0
166953,15300,2021-03-07 06:47:46,Social Media,Mobile,4,179,0
166954,,2021-05-06 10:45:28,Direct,Desktop,3,199,0
166955,,2021-10-07 03:04:13,Direct,Mobile,1,206,0
166956,,2021-12-30 14:17:10,Paid Search,Mobile,2,48,0
166957,,2023-05-16 06:22:09,Referral,Tablet,1,231,0
166958,,2021-08-23 22:54:37,Direct,Desktop,7,356,0
166959,13054,2021-01-21 22:07:11,Organic Search,Desktop,4,23,0
166960,,2022-09-17 03:51:39,Paid Search,Desktop,5,421,1
166961,,2023-11-20 21:48:46,Direct,Desktop,5,364,0
166962,,2022-07-17 02:12:05,Direct,Desktop,7,44,0
166963,,2023-07-31 18:47:05,Social Media,Desktop,7,174,1
166964,,2022-08-01 00:32:29,Paid Search,Mobile,7,581,0
166965,,2021-03-13 20:24:34,Organic Search,Desktop,7,1,0
166966,,2021-10-20 14:11:34,Social Media,Tablet,10,253,0
166967,,2022-08-29 18:53:42,Referral,Mobile,6,263,0
166968,12728,2021-06-24 09:09:52,Email,Desktop,9,348,0
166969,,2021-03-28 20:48:05,Referral,Desktop,3,140,0
166970,,2022-05-13 10:36:14,Email,Desktop,2,305,0
166971,,2021-06-26 02:38:13,Paid Search,Mobile,6,14,0
166972,,2021-03-09 04:18:29,Referral,Desktop,3,3,0
166973,,2022-06-08 12:40:32,Referral,Desktop,4,240,0
166974,3716,2021-06-20 07:28:56,Direct,Mobile,4,59,0
166975,,2022-01-12 17:34:51,Paid Search,Desktop,6,145,0
166976,,2021-08-28 11:16:13,Email,Mobile,7,187,0
166977,,2021-09-10 07:41:26,Social Media,Desktop,3,8,0
166978,,2022-03-18 15:58:16,Social Media,Desktop,6,549,0
166979,,2022-08-31 17:40:14,Paid Search,Mobile,4,166,0
166980,9150,2023-12-05 20:42:18,Direct,Desktop,5,32,0
166981,13322,2023-09-26 14:33:49,Direct,Mobile,6,1,0
166982,,2021-07-24 03:30:22,Referral,Mobile,7,85,0
166983,,2022-12-20 18:50:53,Email,Mobile,4,329,0
166984,,2021-10-18 19:20:46,Paid Search,Desktop,6,89,0
166985,14575,2021-08-08 19:29:20,Social Media,Desktop,9,195,0
166986,57,2022-12-02 08:41:54,Social Media,Desktop,4,59,0
166987,5761,2022-01-24 00:34:05,Social Media,Mobile,5,79,0
166988,,2021-08-28 04:13:16,Paid Search,Desktop,7,6,0
166989,,2021-07-26 05:04:03,Email,Mobile,7,72,0
166990,,2021-02-22 09:29:50,Social Media,Mobile,4,6,0
166991,,2022-02-26 19:16:40,Email,Mobile,12,141,0
166992,,2022-11-25 13:22:16,Direct,Mobile,6,141,0
166993,,2022-11-01 07:27:03,Social Media,Desktop,5,269,0
166994,,2021-03-25 04:41:52,Direct,Mobile,3,46,0
166995,,2023-11-08 04:00:05,Direct,Desktop,3,185,0
166996,,2021-05-18 22:46:43,Referral,Mobile,4,294,0
166997,,2023-12-03 21:31:55,Paid Search,Desktop,5,95,0
166998,,2023-07-17 20:07:37,Paid Search,Mobile,7,94,1
166999,,2023-05-27 08:55:20,Email,Mobile,1,111,0
167000,13844,2022-01-31 23:59:26,Social Media,Mobile,4,170,0
167001,,2022-05-25 15:31:08,Social Media,Mobile,3,421,0
167002,,2023-10-27 19:45:46,Email,Desktop,7,33,0
167003,1245,2021-10-17 20:05:09,Email,Desktop,4,9,0
167004,2525,2023-11-06 17:31:39,Email,Tablet,9,130,0
167005,18900,2021-09-08 11:54:24,Organic Search,Mobile,8,181,0
167006,18034,2023-04-27 11:28:32,Organic Search,Desktop,1,364,0
167007,,2023-12-01 19:42:35,Paid Search,Desktop,3,285,0
167008,19329,2021-08-25 05:55:57,Direct,Tablet,5,55,0
167009,,2021-07-20 08:41:11,Referral,Mobile,4,45,0
167010,1416,2023-11-23 22:52:05,Organic Search,Desktop,10,196,0
167011,,2023-05-31 18:16:24,Direct,Mobile,5,12,0
167012,10993,2023-05-15 22:21:26,Social Media,Mobile,5,59,0
167013,,2021-07-22 12:53:59,Email,Desktop,4,121,0
167014,2037,2022-02-12 20:03:01,Direct,Desktop,5,110,0
167015,,2023-10-15 04:04:45,Referral,Mobile,4,669,0
167016,19514,2021-01-04 14:34:20,Organic Search,Desktop,4,216,0
167017,,2021-02-15 01:17:21,Referral,Desktop,2,25,0
167018,15192,2023-07-14 01:37:04,Paid Search,Desktop,5,126,0
167019,,2021-10-18 00:27:59,Referral,Desktop,11,105,1
167020,,2021-12-19 09:31:41,Referral,Tablet,6,136,0
167021,,2022-01-26 08:22:47,Paid Search,Mobile,5,64,0
167022,,2023-09-01 10:45:19,Direct,Desktop,6,158,0
167023,3096,2022-01-07 16:37:58,Paid Search,Mobile,4,43,0
167024,,2021-02-26 09:02:00,Email,Mobile,3,204,0
167025,,2021-02-07 13:02:34,Referral,Desktop,3,21,0
167026,19166,2022-07-01 05:14:59,Paid Search,Mobile,10,49,0
167027,,2022-06-28 05:05:26,Email,Mobile,5,50,0
167028,393,2022-11-20 07:00:57,Referral,Tablet,3,166,0
167029,15255,2023-01-01 13:51:27,Direct,Mobile,3,23,0
167030,,2022-07-28 23:30:28,Paid Search,Desktop,7,57,0
167031,11125,2023-01-23 08:33:20,Paid Search,Mobile,5,164,0
167032,9175,2021-03-30 22:07:22,Social Media,Desktop,2,25,0
167033,,2021-11-15 21:36:24,Email,Desktop,6,314,0
167034,,2023-07-01 01:14:38,Direct,Tablet,5,179,0
167035,19903,2023-05-25 21:15:35,Email,Desktop,7,283,0
167036,2812,2021-06-27 14:47:21,Direct,Desktop,7,199,0
167037,,2023-02-09 20:57:40,Paid Search,Mobile,7,575,0
167038,,2021-08-23 01:36:47,Email,Desktop,2,141,0
167039,17671,2022-08-01 15:10:49,Direct,Mobile,4,74,0
167040,5998,2021-08-06 22:35:12,Paid Search,Mobile,5,171,1
167041,,2022-10-08 14:25:05,Referral,Mobile,5,45,0
167042,,2022-06-02 16:57:25,Referral,Desktop,2,364,0
167043,,2021-06-29 05:48:31,Referral,Mobile,7,715,0
167044,1717,2021-07-06 06:51:56,Social Media,Tablet,3,96,0
167045,,2021-08-12 18:22:31,Direct,Mobile,5,7,0
167046,,2022-10-10 07:57:50,Social Media,Desktop,4,185,0
167047,,2021-12-13 14:39:59,Email,Desktop,4,349,0
167048,,2023-09-06 20:13:21,Organic Search,Mobile,2,80,0
167049,,2022-10-01 18:15:53,Social Media,Mobile,7,114,0
167050,,2022-02-15 23:28:12,Email,Mobile,6,107,0
167051,3424,2022-11-09 07:03:06,Referral,Desktop,5,94,0
167052,,2021-07-01 00:18:25,Direct,Mobile,2,91,0
167053,1837,2021-10-23 03:38:41,Direct,Desktop,4,189,0
167054,,2021-01-31 18:24:01,Paid Search,Desktop,4,75,1
167055,,2023-08-25 00:48:31,Direct,Mobile,7,136,0
167056,,2022-09-11 19:38:01,Organic Search,Desktop,9,33,0
167057,,2021-05-20 01:37:43,Email,Mobile,2,239,0
167058,1715,2023-05-29 17:49:48,Paid Search,Mobile,6,176,0
167059,650,2023-04-04 18:00:03,Social Media,Desktop,8,1070,0
167060,,2021-10-07 09:46:43,Referral,Desktop,7,155,1
167061,16339,2023-08-26 20:03:33,Referral,Desktop,7,215,0
167062,,2021-03-27 11:36:20,Paid Search,Mobile,4,183,0
167063,,2023-09-10 04:24:13,Paid Search,Mobile,6,18,0
167064,,2021-04-15 22:21:13,Email,Desktop,2,265,0
167065,,2022-01-14 07:28:37,Paid Search,Mobile,4,61,0
167066,1734,2023-04-28 20:58:46,Direct,Mobile,2,203,0
167067,1759,2023-06-09 14:51:00,Social Media,Mobile,5,446,0
167068,14519,2022-03-16 18:39:18,Referral,Desktop,6,31,0
167069,,2021-03-25 20:06:19,Email,Mobile,2,131,0
167070,18892,2022-02-04 16:47:18,Organic Search,Mobile,8,175,0
167071,,2022-07-11 22:51:54,Email,Tablet,3,97,0
167072,14297,2023-04-25 13:56:50,Social Media,Mobile,5,131,0
167073,9294,2022-01-25 13:12:44,Direct,Mobile,2,56,1
167074,,2021-09-05 15:32:52,Referral,Tablet,6,163,0
167075,,2022-01-28 04:32:21,Referral,Mobile,5,101,0
167076,,2023-01-31 15:46:28,Organic Search,Desktop,3,29,0
167077,,2023-04-05 13:37:18,Direct,Desktop,4,461,0
167078,2768,2022-09-17 18:07:21,Referral,Mobile,3,187,0
167079,6136,2021-08-06 16:06:41,Direct,Mobile,2,206,0
167080,7958,2023-07-04 17:20:14,Direct,Mobile,4,66,0
167081,,2022-07-25 01:53:04,Social Media,Tablet,8,566,0
167082,,2023-03-11 00:49:31,Email,Tablet,8,204,0
167083,,2023-04-06 03:05:49,Social Media,Desktop,2,162,0
167084,,2022-05-22 03:03:41,Referral,Desktop,2,864,0
167085,,2023-12-03 06:54:01,Direct,Desktop,5,264,0
167086,5933,2022-09-13 05:27:51,Referral,Mobile,5,189,0
167087,,2023-10-04 09:26:28,Referral,Desktop,5,197,0
167088,,2022-09-06 01:50:45,Referral,Mobile,6,165,0
167089,,2022-02-05 09:32:13,Referral,Mobile,7,123,0
167090,,2023-03-25 21:43:35,Organic Search,Tablet,7,62,0
167091,,2023-04-21 16:58:27,Referral,Mobile,5,11,0
167092,,2022-06-30 12:10:06,Social Media,Mobile,3,210,0
167093,,2021-05-12 16:51:22,Referral,Tablet,5,7,0
167094,10493,2021-06-11 16:51:07,Organic Search,Desktop,4,230,0
167095,,2022-11-08 04:31:55,Organic Search,Mobile,4,194,0
167096,,2022-10-22 05:55:09,Direct,Mobile,2,380,0
167097,,2021-12-13 06:59:43,Paid Search,Tablet,3,114,0
167098,,2023-09-03 17:48:11,Organic Search,Mobile,3,124,0
167099,,2023-06-23 04:05:28,Social Media,Mobile,8,24,0
167100,1242,2022-12-18 11:02:28,Social Media,Mobile,2,103,0
167101,,2023-01-31 08:51:03,Social Media,Desktop,4,59,0
167102,8446,2022-05-04 11:39:28,Referral,Desktop,4,152,0
167103,,2023-09-07 02:22:49,Social Media,Desktop,6,40,0
167104,,2021-04-30 11:14:29,Social Media,Mobile,7,129,0
167105,17902,2022-01-08 14:49:16,Email,Mobile,4,1094,0
167106,11663,2023-11-22 14:23:57,Paid Search,Mobile,10,357,0
167107,8007,2021-07-06 18:04:02,Organic Search,Desktop,5,46,0
167108,,2022-01-28 03:21:31,Referral,Mobile,4,144,0
167109,13676,2021-03-27 18:04:33,Organic Search,Desktop,4,27,0
167110,,2022-04-19 18:29:53,Paid Search,Desktop,4,226,0
167111,15712,2023-12-11 00:30:40,Organic Search,Mobile,4,159,0
167112,,2021-08-30 09:16:37,Organic Search,Mobile,8,31,0
167113,,2022-04-18 08:58:04,Social Media,Desktop,5,229,0
167114,,2021-08-04 12:23:55,Social Media,Tablet,4,279,0
167115,4938,2021-05-08 23:00:24,Referral,Mobile,6,305,0
167116,,2022-08-18 07:20:27,Paid Search,Mobile,3,1,0
167117,,2021-12-18 14:51:06,Direct,Mobile,4,178,0
167118,,2021-05-05 00:57:59,Social Media,Mobile,4,39,0
167119,,2023-03-26 17:38:58,Direct,Desktop,4,111,0
167120,11694,2021-06-17 16:18:26,Social Media,Mobile,7,54,0
167121,,2023-07-04 08:05:56,Referral,Mobile,6,86,0
167122,12441,2022-04-03 00:41:01,Direct,Mobile,2,28,0
167123,4215,2023-06-25 04:47:31,Paid Search,Desktop,4,275,0
167124,6287,2022-12-17 16:37:52,Email,Desktop,1,65,0
167125,,2022-09-23 13:14:26,Direct,Mobile,6,48,0
167126,19238,2022-03-02 17:46:51,Paid Search,Desktop,7,264,0
167127,19556,2022-08-12 16:36:23,Paid Search,Desktop,9,319,0
167128,,2022-09-02 03:41:00,Organic Search,Mobile,4,202,0
167129,,2021-02-05 23:40:01,Paid Search,Mobile,5,214,0
167130,,2022-04-13 21:26:57,Email,Mobile,7,16,0
167131,,2023-05-12 09:46:31,Referral,Desktop,6,56,0
167132,,2021-08-18 16:32:30,Organic Search,Mobile,6,351,0
167133,6277,2023-04-26 05:55:50,Paid Search,Tablet,6,70,0
167134,,2022-05-16 11:28:14,Paid Search,Desktop,4,139,0
167135,16876,2023-11-19 03:44:08,Referral,Mobile,4,35,0
167136,4627,2023-09-18 03:24:23,Paid Search,Desktop,5,184,0
167137,,2022-08-11 06:22:28,Referral,Desktop,2,340,0
167138,,2021-07-02 23:49:37,Paid Search,Mobile,2,234,0
167139,,2023-10-26 10:51:03,Paid Search,Mobile,8,167,0
167140,,2023-10-20 20:49:35,Referral,Mobile,7,4,0
167141,,2023-10-01 01:01:51,Organic Search,Mobile,5,563,0
167142,6924,2021-07-22 22:31:27,Organic Search,Desktop,5,158,0
167143,748,2021-11-06 02:04:58,Social Media,Mobile,5,241,0
167144,4572,2021-07-27 04:16:53,Direct,Desktop,3,538,0
167145,,2022-06-14 16:56:18,Organic Search,Mobile,2,8,0
167146,,2022-07-22 00:59:04,Direct,Desktop,5,18,0
167147,,2023-01-02 04:19:36,Organic Search,Mobile,3,383,0
167148,2870,2022-01-16 12:03:15,Organic Search,Mobile,7,55,0
167149,11767,2023-10-23 05:10:45,Paid Search,Desktop,7,11,0
167150,,2023-02-04 12:57:53,Social Media,Mobile,4,100,0
167151,2510,2021-03-01 12:43:31,Direct,Desktop,4,8,0
167152,,2022-07-30 22:35:36,Direct,Mobile,4,430,0
167153,,2022-12-25 20:09:35,Email,Mobile,6,221,0
167154,,2023-08-05 10:15:49,Direct,Desktop,6,668,0
167155,3440,2023-08-23 01:23:03,Organic Search,Desktop,7,533,0
167156,,2022-08-01 18:58:59,Referral,Mobile,3,202,0
167157,3126,2023-02-13 02:09:41,Email,Desktop,4,185,0
167158,1106,2022-01-20 23:28:26,Paid Search,Mobile,8,86,0
167159,,2023-07-23 07:28:47,Paid Search,Tablet,5,19,0
167160,13939,2021-09-30 23:43:17,Social Media,Tablet,4,271,0
167161,16490,2022-04-14 14:17:53,Referral,Mobile,8,28,0
167162,,2021-03-20 03:05:36,Social Media,Mobile,4,51,0
167163,,2022-12-06 22:03:27,Referral,Mobile,3,9,0
167164,,2022-08-10 18:32:50,Direct,Mobile,4,70,0
167165,3477,2021-01-09 13:37:37,Direct,Mobile,2,234,0
167166,,2021-12-31 06:17:46,Organic Search,Mobile,6,231,0
167167,,2022-01-11 22:28:28,Email,Desktop,4,1,0
167168,,2023-08-12 00:21:07,Paid Search,Tablet,3,644,0
167169,19078,2022-05-26 16:45:38,Organic Search,Mobile,4,18,0
167170,10679,2021-02-16 21:09:07,Social Media,Mobile,4,2,0
167171,,2021-06-14 07:25:07,Direct,Mobile,11,233,0
167172,,2023-09-17 23:51:35,Referral,Desktop,6,153,0
167173,19461,2021-01-02 07:36:47,Organic Search,Mobile,7,409,0
167174,9816,2021-06-01 14:34:16,Social Media,Mobile,5,81,0
167175,,2023-12-22 19:18:06,Social Media,Mobile,7,329,0
167176,780,2023-09-13 03:13:17,Email,Desktop,4,318,0
167177,4041,2022-08-27 08:50:23,Direct,Desktop,4,1,1
167178,,2022-01-21 08:40:44,Paid Search,Mobile,9,21,0
167179,,2022-02-25 09:13:28,Referral,Mobile,6,142,0
167180,,2022-07-31 15:17:17,Referral,Desktop,5,14,0
167181,,2023-06-22 20:34:44,Direct,Desktop,4,138,0
167182,14946,2021-08-10 17:17:26,Direct,Desktop,5,129,0
167183,,2022-09-18 17:50:59,Direct,Desktop,9,119,0
167184,,2023-10-29 20:51:24,Direct,Desktop,3,90,0
167185,,2022-02-20 14:56:18,Social Media,Mobile,5,99,0
167186,,2022-07-17 01:37:20,Direct,Desktop,5,84,0
167187,,2023-04-12 03:23:00,Referral,Tablet,8,83,0
167188,,2022-04-30 22:57:02,Social Media,Desktop,4,110,0
167189,,2021-12-19 23:12:49,Organic Search,Desktop,4,42,0
167190,,2023-02-22 01:56:03,Paid Search,Mobile,4,59,0
167191,,2022-02-06 16:07:05,Referral,Mobile,3,304,0
167192,,2023-10-28 05:42:27,Organic Search,Desktop,5,173,0
167193,,2023-12-07 04:18:54,Paid Search,Desktop,9,33,0
167194,,2023-04-05 15:09:36,Organic Search,Desktop,5,279,0
167195,,2021-07-13 15:39:28,Social Media,Desktop,4,279,0
167196,,2021-08-22 03:59:53,Email,Tablet,2,117,0
167197,,2022-06-18 21:23:15,Paid Search,Desktop,7,56,0
167198,17966,2022-03-31 22:07:52,Organic Search,Desktop,2,57,0
167199,16075,2021-11-20 20:22:16,Social Media,Desktop,6,420,0
167200,,2023-06-15 11:38:12,Email,Mobile,7,89,0
167201,,2021-07-29 09:38:11,Email,Desktop,6,205,0
167202,,2022-05-31 10:04:52,Email,Mobile,3,4,0
167203,8289,2022-12-06 09:51:05,Email,Desktop,6,29,0
167204,19833,2023-03-14 17:50:04,Direct,Desktop,4,17,0
167205,,2022-11-20 12:28:28,Referral,Mobile,5,357,0
167206,,2021-01-01 12:49:50,Paid Search,Mobile,7,14,0
167207,6692,2023-03-24 16:39:40,Organic Search,Tablet,2,458,0
167208,,2023-05-11 20:32:57,Paid Search,Mobile,6,74,0
167209,,2022-10-10 19:59:11,Social Media,Mobile,3,5,0
167210,4869,2021-03-15 01:43:51,Social Media,Mobile,6,124,0
167211,,2023-02-26 07:25:30,Organic Search,Mobile,4,228,0
167212,,2022-06-20 18:23:08,Email,Desktop,3,152,0
167213,,2021-07-11 10:58:16,Paid Search,Mobile,11,147,0
167214,,2023-01-01 08:13:13,Referral,Desktop,4,136,0
167215,,2021-12-15 06:08:32,Social Media,Mobile,5,200,0
167216,,2021-06-08 07:59:33,Paid Search,Mobile,9,192,0
167217,,2023-06-16 01:59:25,Email,Mobile,4,34,0
167218,1729,2023-12-25 08:30:48,Paid Search,Desktop,3,292,0
167219,,2023-03-05 18:37:25,Direct,Mobile,6,399,0
167220,4805,2023-11-13 05:26:43,Social Media,Mobile,5,149,0
167221,,2021-07-04 17:34:20,Direct,Desktop,7,167,0
167222,,2023-10-24 23:52:55,Email,Desktop,6,74,0
167223,,2022-01-12 05:51:14,Paid Search,Desktop,2,526,0
167224,,2022-06-27 11:13:28,Email,Tablet,9,106,0
167225,,2023-02-16 21:29:57,Paid Search,Tablet,2,129,0
167226,,2023-12-10 12:30:24,Organic Search,Desktop,7,19,0
167227,,2021-06-25 23:00:17,Email,Desktop,2,113,0
167228,14337,2021-11-19 22:03:30,Referral,Mobile,5,112,0
167229,,2022-12-02 17:55:08,Email,Mobile,6,23,0
167230,464,2023-10-13 12:56:49,Email,Mobile,1,399,0
167231,,2023-04-30 12:09:41,Paid Search,Desktop,4,214,0
167232,,2022-03-10 03:54:56,Paid Search,Tablet,3,10,0
167233,,2023-04-27 19:42:47,Email,Desktop,8,172,0
167234,,2021-03-07 23:05:04,Direct,Desktop,7,42,0
167235,,2022-05-20 14:24:06,Referral,Mobile,1,36,0
167236,,2022-01-23 01:26:22,Paid Search,Mobile,9,219,0
167237,8235,2022-07-29 04:20:51,Social Media,Desktop,6,31,0
167238,,2023-08-14 02:54:40,Paid Search,Mobile,7,29,0
167239,,2023-05-07 21:49:22,Organic Search,Mobile,5,173,0
167240,15317,2022-06-10 20:49:10,Referral,Desktop,6,22,0
167241,,2022-02-16 14:25:04,Referral,Mobile,7,74,0
167242,,2021-06-24 03:44:27,Referral,Mobile,3,132,0
167243,,2023-06-29 05:09:32,Social Media,Mobile,7,76,0
167244,19542,2023-10-08 01:48:29,Social Media,Mobile,6,80,0
167245,,2023-10-27 14:56:20,Social Media,Tablet,6,10,0
167246,,2022-08-22 22:21:03,Social Media,Mobile,6,262,0
167247,1266,2022-05-22 02:17:15,Paid Search,Desktop,6,458,0
167248,10865,2021-09-27 19:13:37,Referral,Tablet,3,0,0
167249,,2023-04-19 22:16:16,Email,Desktop,7,29,1
167250,,2021-12-22 18:40:16,Direct,Mobile,9,198,0
167251,19970,2021-03-31 04:01:58,Social Media,Desktop,3,105,0
167252,11635,2023-07-13 13:32:51,Organic Search,Tablet,6,115,0
167253,,2023-12-13 05:50:42,Referral,Mobile,6,98,0
167254,,2023-02-09 17:29:10,Referral,Desktop,2,282,0
167255,,2023-06-01 09:41:06,Paid Search,Desktop,4,95,0
167256,,2021-06-18 06:21:21,Social Media,Desktop,6,83,0
167257,14572,2023-11-18 17:48:07,Paid Search,Desktop,4,91,0
167258,,2023-09-29 20:36:53,Direct,Mobile,5,149,0
167259,,2021-08-25 21:23:14,Email,Mobile,9,10,0
167260,,2023-09-23 12:12:30,Referral,Mobile,3,18,0
167261,,2021-01-17 22:04:22,Organic Search,Desktop,6,209,0
167262,,2022-02-02 16:06:25,Organic Search,Mobile,4,163,0
167263,,2021-09-11 08:30:46,Organic Search,Desktop,6,35,0
167264,,2021-01-03 06:52:42,Organic Search,Desktop,9,127,0
167265,,2022-01-21 12:41:28,Referral,Tablet,7,31,0
167266,,2021-02-25 02:39:18,Referral,Desktop,6,236,0
167267,,2021-04-17 23:35:46,Organic Search,Mobile,8,326,1
167268,,2021-10-13 06:28:03,Paid Search,Mobile,4,29,0
167269,,2023-05-22 20:00:08,Email,Desktop,4,7,0
167270,,2023-10-12 11:18:19,Email,Mobile,5,7,0
167271,,2021-12-10 21:38:06,Organic Search,Mobile,3,410,0
167272,2039,2021-08-12 07:22:58,Paid Search,Mobile,4,480,0
167273,,2023-12-19 18:14:20,Paid Search,Desktop,8,222,0
167274,168,2021-05-22 07:05:07,Referral,Desktop,3,11,0
167275,,2022-02-04 04:51:47,Organic Search,Mobile,3,368,0
167276,,2022-12-02 13:46:34,Email,Desktop,2,54,0
167277,,2023-12-02 21:12:03,Email,Tablet,3,182,0
167278,3993,2022-02-10 02:13:30,Paid Search,Desktop,3,79,0
167279,,2022-04-21 01:56:28,Referral,Mobile,7,135,0
167280,13920,2022-12-30 20:02:35,Email,Desktop,5,61,1
167281,17663,2023-08-19 07:28:24,Referral,Tablet,5,555,0
167282,2681,2023-08-21 02:05:41,Paid Search,Mobile,5,291,0
167283,1801,2022-12-08 02:52:55,Social Media,Mobile,4,66,0
167284,,2023-11-21 22:28:05,Email,Desktop,4,177,0
167285,10275,2021-01-31 17:58:20,Direct,Desktop,7,131,0
167286,,2022-10-14 00:57:51,Social Media,Desktop,5,279,0
167287,,2021-03-12 08:22:07,Referral,Mobile,8,242,0
167288,,2021-05-20 19:42:27,Direct,Tablet,5,391,0
167289,,2023-11-27 15:01:06,Social Media,Mobile,4,50,0
167290,,2022-04-23 22:24:59,Organic Search,Mobile,6,149,0
167291,,2021-07-16 20:11:25,Social Media,Desktop,6,226,0
167292,,2021-03-11 21:44:16,Paid Search,Desktop,5,132,1
167293,17256,2021-03-10 02:13:52,Referral,Mobile,8,92,0
167294,13870,2023-08-01 18:20:38,Email,Desktop,5,549,0
167295,9511,2023-04-06 21:46:20,Organic Search,Desktop,5,41,0
167296,,2021-11-30 14:37:29,Paid Search,Desktop,4,97,0
167297,18215,2021-02-03 03:56:55,Paid Search,Desktop,3,24,0
167298,,2021-05-17 19:04:57,Social Media,Mobile,5,205,1
167299,,2023-08-01 21:39:13,Social Media,Mobile,8,90,0
167300,,2022-02-20 05:32:39,Organic Search,Mobile,6,423,0
167301,,2021-11-08 05:07:17,Paid Search,Mobile,5,124,0
167302,,2023-06-13 00:48:28,Paid Search,Mobile,3,27,0
167303,,2023-08-24 07:45:12,Social Media,Tablet,6,82,0
167304,,2023-04-09 12:32:02,Referral,Tablet,6,311,0
167305,,2023-10-19 06:58:35,Referral,Mobile,5,309,0
167306,,2022-04-11 00:23:42,Paid Search,Mobile,5,52,0
167307,16906,2022-07-11 23:16:06,Social Media,Tablet,5,124,0
167308,,2021-05-12 18:41:02,Social Media,Desktop,6,42,0
167309,,2021-05-15 13:20:19,Paid Search,Desktop,6,248,0
