order_id,customer_id,order_date,product_id,product_name,category,quantity,unit_price,total_amount,acquisition_channel,shipping_state,order_status
GA4-107714,USR-2252,2026-01-02,GGOEGAXB098810,Google Thermal Travel Tumbler,Drinkware,1,26.5,26.5,Referral,WA,Completed
GA4-107715,USR-4241,2026-01-01,GGOEGAXB098810,Google Thermal Travel Tumbler,Drinkware,1,26.5,26.5,Direct,NY,Completed
GA4-107716,USR-7345,2025-02-06,GGOEFAAB010617,Google Rainbow Enamel Pin,Accessories,1,6.5,6.5,Referral,TX,Completed
GA4-107717,USR-3771,2025-03-05,GGOEGBJR013999,Google Stainless Steel Water Bottle,Drinkware,1,22.0,22.0,Paid Search,NC,Completed
GA4-107718,USR-6266,2025-09-13,GGOEGAAB010516,Android Collectible Figurine,Accessories,1,18.0,18.0,Organic Search,CA,Completed
GA4-107719,USR-5602,2025-01-11,GGOEAAEB099214,Chrome Dino Socks,Apparel,1,12.5,12.5,Display,FL,Completed
GA4-107720,USR-2826,2025-03-24,GGOEGFXQ016399,Pixel Stand Wireless Charger,Electronics,1,79.0,79.0,Direct,NC,Completed
GA4-107721,USR-1258,2025-05-02,GGOEGFXQ016399,Pixel Stand Wireless Charger,Electronics,2,79.0,158.0,Organic Search,CA,Completed
GA4-107722,USR-3139,2025-01-24,GGOEAAEB099214,Chrome Dino Socks,Apparel,2,12.5,25.0,Organic Search,CO,Completed
GA4-107723,USR-6501,2025-02-25,GGOEAAEB099214,Chrome Dino Socks,Apparel,1,12.5,12.5,Organic Search,WA,Completed
GA4-107724,USR-5049,2025-11-16,GGOEAKBB010299,Google Campus Laptop Backpack,Bags,1,65.0,65.0,Organic Search,CA,Completed
GA4-107725,USR-5636,2025-06-27,GGOEGBJR013999,Google Stainless Steel Water Bottle,Drinkware,1,22.0,22.0,Paid Search,MA,Completed
GA4-107726,USR-4777,2026-01-02,GGOEGDHH087299,Nest Audio Smart Speaker,Electronics,1,99.99,99.99,Organic Search,TX,Completed
GA4-107727,USR-5268,2025-07-24,GGOEAKBB010299,Google Campus Laptop Backpack,Bags,2,65.0,130.0,Organic Search,MA,Completed
GA4-107728,USR-6200,2025-11-17,GGOEFAAB010617,Google Rainbow Enamel Pin,Accessories,1,6.5,6.5,Direct,NY,Completed
GA4-107729,USR-4519,2025-08-19,GGOEGDHH087299,Nest Audio Smart Speaker,Electronics,1,99.99,99.99,Referral,TX,Completed
GA4-107730,USR-3562,2025-08-25,GGOEGBJR013999,Google Stainless Steel Water Bottle,Drinkware,2,22.0,44.0,Direct,VA,Completed
GA4-107731,USR-7325,2025-04-14,GGOEGFXQ016399,Pixel Stand Wireless Charger,Electronics,1,79.0,79.0,Organic Search,FL,Completed
GA4-107732,USR-1442,2025-08-24,GGOEAAEB099214,Chrome Dino Socks,Apparel,1,12.5,12.5,Organic Search,VA,Completed
GA4-107733,USR-5450,2025-09-07,GGOEGAXB098810,Google Thermal Travel Tumbler,Drinkware,2,26.5,53.0,Organic Search,CA,Completed
GA4-107734,USR-5010,2025-12-08,GGOEGAXB098810,Google Thermal Travel Tumbler,Drinkware,1,26.5,26.5,Referral,MA,Completed
GA4-107735,USR-5829,2026-01-10,GGOEGFKQ014499,Google Cloud White Tee,Apparel,1,24.99,24.99,Direct,MA,Completed
GA4-107736,USR-1643,2025-10-14,GGOEAKBB010299,Google Campus Laptop Backpack,Bags,1,65.0,65.0,Paid Search,VA,Completed
GA4-107737,USR-7132,2025-04-22,GGOEAAEB099214,Chrome Dino Socks,Apparel,2,12.5,25.0,Paid Search,IL,Completed
GA4-107738,USR-2800,2026-01-07,GGOEFAAB010617,Google Rainbow Enamel Pin,Accessories,1,6.5,6.5,Referral,CA,Completed
GA4-107739,USR-6659,2025-02-14,GGOEFAAB010617,Google Rainbow Enamel Pin,Accessories,1,6.5,6.5,Referral,MA,Completed
GA4-107740,USR-2688,2025-03-04,GGOEYHPB098810,YouTube Crewneck Sweatshirt,Apparel,1,48.0,48.0,Organic Search,CO,Completed
GA4-107741,USR-2555,2025-05-21,GGOEYHPB098810,YouTube Crewneck Sweatshirt,Apparel,1,48.0,48.0,Referral,VA,Completed
GA4-107742,USR-4877,2025-07-27,GGOEGBJR013999,Google Stainless Steel Water Bottle,Drinkware,2,22.0,44.0,Paid Search,CA,Completed
GA4-107743,USR-4667,2026-01-15,GGOEFAAB010617,Google Rainbow Enamel Pin,Accessories,2,6.5,13.0,Direct,VA,Completed
GA4-107744,USR-7024,2025-12-18,GGOEAAEB099214,Chrome Dino Socks,Apparel,1,12.5,12.5,Display,MA,Completed
GA4-107745,USR-5570,2025-09-14,GGOEGBJR013999,Google Stainless Steel Water Bottle,Drinkware,2,22.0,44.0,Referral,TX,Completed
GA4-107746,USR-5350,2025-03-11,GGOEGFXQ016399,Pixel Stand Wireless Charger,Electronics,2,79.0,158.0,Direct,IL,Completed
GA4-107747,USR-5876,2025-12-05,GGOEGFKQ014499,Google Cloud White Tee,Apparel,1,24.99,24.99,Referral,CO,Completed
GA4-107748,USR-6919,2025-04-06,GGOEGBJR013999,Google Stainless Steel Water Bottle,Drinkware,3,22.0,66.0,Organic Search,IL,Completed
GA4-107749,USR-5197,2025-06-15,GGOEGDHH087299,Nest Audio Smart Speaker,Electronics,1,99.99,99.99,Organic Search,MA,Completed
GA4-107750,USR-1770,2025-11-18,GGOEGAAB010516,Android Collectible Figurine,Accessories,1,18.0,18.0,Referral,FL,Completed
GA4-107751,USR-6450,2025-12-11,GGOEGAAB010516,Android Collectible Figurine,Accessories,1,18.0,18.0,Organic Search,IL,Completed
GA4-107752,USR-2791,2025-01-20,GGOEGAAB010516,Android Collectible Figurine,Accessories,2,18.0,36.0,Organic Search,NY,Completed
GA4-107753,USR-2983,2025-12-30,GGOEGFXQ016399,Pixel Stand Wireless Charger,Electronics,1,79.0,79.0,Paid Search,WA,Completed
GA4-107754,USR-3506,2025-01-02,GGOEGFXQ016399,Pixel Stand Wireless Charger,Electronics,2,79.0,158.0,Organic Search,FL,Completed
GA4-107755,USR-2032,2025-02-22,GGOEYHPB098810,YouTube Crewneck Sweatshirt,Apparel,1,48.0,48.0,Organic Search,CO,Completed
GA4-107756,USR-5852,2025-09-15,GGOEGDHH087299,Nest Audio Smart Speaker,Electronics,1,99.99,99.99,Paid Search,IL,Completed
GA4-107757,USR-6687,2025-03-29,GGOEGAAB010516,Android Collectible Figurine,Accessories,1,18.0,18.0,Referral,NC,Completed
GA4-107758,USR-3408,2025-05-12,GGOEGFKQ014499,Google Cloud White Tee,Apparel,2,24.99,49.98,Paid Search,VA,Completed
GA4-107759,USR-2061,2025-12-27,GGOEGDHH087299,Nest Audio Smart Speaker,Electronics,2,99.99,199.98,Organic Search,VA,Completed
GA4-107760,USR-2601,2025-11-18,GGOEAKBB010299,Google Campus Laptop Backpack,Bags,1,65.0,65.0,Paid Search,VA,Completed
GA4-107761,USR-4336,2025-06-23,GGOEYHPB098810,YouTube Crewneck Sweatshirt,Apparel,1,48.0,48.0,Referral,FL,Completed
GA4-107762,USR-6427,2025-05-18,GGOEGBJR013999,Google Stainless Steel Water Bottle,Drinkware,1,22.0,22.0,Organic Search,FL,Completed
GA4-107763,USR-5413,2025-11-24,GGOEYHPB098810,YouTube Crewneck Sweatshirt,Apparel,1,48.0,48.0,Display,CO,Completed
GA4-107764,USR-2854,2026-01-04,GGOEYHPB098810,YouTube Crewneck Sweatshirt,Apparel,1,48.0,48.0,Paid Search,CO,Completed
GA4-107765,USR-2737,2025-10-05,GGOEYHPB098810,YouTube Crewneck Sweatshirt,Apparel,3,48.0,144.0,Organic Search,MA,Completed
GA4-107766,USR-2789,2025-09-08,GGOEGFXQ016399,Pixel Stand Wireless Charger,Electronics,1,79.0,79.0,Organic Search,CO,Completed
GA4-107767,USR-5523,2025-10-26,GGOEYHPB098810,YouTube Crewneck Sweatshirt,Apparel,2,48.0,96.0,Organic Search,FL,Completed
GA4-107768,USR-6117,2025-10-23,GGOEGDHH087299,Nest Audio Smart Speaker,Electronics,1,99.99,99.99,Display,TX,Completed
GA4-107769,USR-6139,2026-01-10,GGOEFAAB010617,Google Rainbow Enamel Pin,Accessories,1,6.5,6.5,Referral,FL,Completed
GA4-107770,USR-1593,2025-10-23,GGOEGAAB010516,Android Collectible Figurine,Accessories,1,18.0,18.0,Direct,MA,Completed
GA4-107771,USR-5470,2025-11-11,GGOEGFXQ016399,Pixel Stand Wireless Charger,Electronics,1,79.0,79.0,Paid Search,NC,Completed
GA4-107772,USR-1678,2025-09-09,GGOEGFXQ016399,Pixel Stand Wireless Charger,Electronics,1,79.0,79.0,Organic Search,TX,Completed
GA4-107773,USR-6749,2025-11-09,GGOEGAXB098810,Google Thermal Travel Tumbler,Drinkware,1,26.5,26.5,Organic Search,WA,Completed
GA4-107774,USR-5754,2025-01-29,GGOEGFXQ016399,Pixel Stand Wireless Charger,Electronics,1,79.0,79.0,Organic Search,CA,Completed
GA4-107775,USR-2304,2025-01-26,GGOEGAAB010516,Android Collectible Figurine,Accessories,1,18.0,18.0,Organic Search,NC,Completed
GA4-107776,USR-3012,2025-10-08,GGOEGAAB010516,Android Collectible Figurine,Accessories,1,18.0,18.0,Referral,NY,Completed
GA4-107777,USR-3645,2025-11-06,GGOEYHPB098810,YouTube Crewneck Sweatshirt,Apparel,1,48.0,48.0,Organic Search,CA,Completed
GA4-107778,USR-7041,2025-12-10,GGOEFAAB010617,Google Rainbow Enamel Pin,Accessories,1,6.5,6.5,Organic Search,NY,Completed
GA4-107779,USR-6494,2025-09-03,GGOEAKBB010299,Google Campus Laptop Backpack,Bags,1,65.0,65.0,Direct,CA,Completed
GA4-107780,USR-2449,2025-07-21,GGOEGBJR013999,Google Stainless Steel Water Bottle,Drinkware,1,22.0,22.0,Direct,CO,Completed
GA4-107781,USR-7384,2025-09-16,GGOEGAXB098810,Google Thermal Travel Tumbler,Drinkware,1,26.5,26.5,Organic Search,TX,Completed
GA4-107782,USR-2705,2025-05-29,GGOEGDHH087299,Nest Audio Smart Speaker,Electronics,1,99.99,99.99,Referral,CO,Completed
GA4-107783,USR-4117,2025-04-26,GGOEYHPB098810,YouTube Crewneck Sweatshirt,Apparel,2,48.0,96.0,Direct,MA,Completed
GA4-107784,USR-5762,2025-09-27,GGOEAAEB099214,Chrome Dino Socks,Apparel,1,12.5,12.5,Referral,FL,Completed
GA4-107785,USR-1556,2025-01-01,GGOEYHPB098810,YouTube Crewneck Sweatshirt,Apparel,2,48.0,96.0,Direct,NY,Completed
GA4-107786,USR-6638,2025-01-20,GGOEGDHH087299,Nest Audio Smart Speaker,Electronics,1,99.99,99.99,Direct,CA,Completed
GA4-107787,USR-3960,2025-12-02,GGOEGBJR013999,Google Stainless Steel Water Bottle,Drinkware,1,22.0,22.0,Display,TX,Completed
GA4-107788,USR-5797,2025-11-04,GGOEYHPB098810,YouTube Crewneck Sweatshirt,Apparel,1,48.0,48.0,Organic Search,MA,Completed
GA4-107789,USR-2844,2025-03-30,GGOEYHPB098810,YouTube Crewneck Sweatshirt,Apparel,1,48.0,48.0,Organic Search,FL,Completed
GA4-107790,USR-2779,2025-03-15,GGOEYHPB098810,YouTube Crewneck Sweatshirt,Apparel,2,48.0,96.0,Organic Search,TX,Completed
GA4-107791,USR-5790,2025-10-01,GGOEGBJR013999,Google Stainless Steel Water Bottle,Drinkware,2,22.0,44.0,Direct,CO,Completed
GA4-107792,USR-2847,2025-07-09,GGOEAAEB099214,Chrome Dino Socks,Apparel,1,12.5,12.5,Organic Search,TX,Completed
GA4-107793,USR-6545,2025-02-22,GGOEAAEB099214,Chrome Dino Socks,Apparel,1,12.5,12.5,Paid Search,WA,Completed
GA4-107794,USR-5414,2025-07-14,GGOEGFKQ014499,Google Cloud White Tee,Apparel,2,24.99,49.98,Referral,FL,Completed
GA4-107795,USR-2931,2025-01-13,GGOEFAAB010617,Google Rainbow Enamel Pin,Accessories,1,6.5,6.5,Referral,CO,Completed
GA4-107796,USR-4984,2025-08-27,GGOEAAEB099214,Chrome Dino Socks,Apparel,1,12.5,12.5,Paid Search,CA,Completed
GA4-107797,USR-1132,2025-02-09,GGOEGFKQ014499,Google Cloud White Tee,Apparel,1,24.99,24.99,Direct,TX,Completed
GA4-107798,USR-6179,2025-05-09,GGOEGAAB010516,Android Collectible Figurine,Accessories,1,18.0,18.0,Organic Search,TX,Completed
GA4-107799,USR-7294,2025-06-23,GGOEGDHH087299,Nest Audio Smart Speaker,Electronics,1,99.99,99.99,Referral,CO,Completed
GA4-107800,USR-5289,2025-02-19,GGOEFAAB010617,Google Rainbow Enamel Pin,Accessories,1,6.5,6.5,Organic Search,IL,Completed
GA4-107801,USR-3264,2025-04-21,GGOEGAXB098810,Google Thermal Travel Tumbler,Drinkware,1,26.5,26.5,Organic Search,IL,Completed
GA4-107802,USR-3716,2025-03-10,GGOEGFKQ014499,Google Cloud White Tee,Apparel,1,24.99,24.99,Referral,CO,Completed
GA4-107803,USR-3219,2025-05-23,GGOEYHPB098810,YouTube Crewneck Sweatshirt,Apparel,2,48.0,96.0,Direct,CO,Completed
GA4-107804,USR-6609,2025-01-20,GGOEGAXB098810,Google Thermal Travel Tumbler,Drinkware,1,26.5,26.5,Direct,TX,Completed
GA4-107805,USR-7077,2025-07-08,GGOEAKBB010299,Google Campus Laptop Backpack,Bags,1,65.0,65.0,Display,MA,Completed
GA4-107806,USR-1512,2025-11-20,GGOEAKBB010299,Google Campus Laptop Backpack,Bags,1,65.0,65.0,Organic Search,TX,Completed
GA4-107807,USR-1799,2025-04-10,GGOEGAAB010516,Android Collectible Figurine,Accessories,1,18.0,18.0,Display,MA,Completed
GA4-107808,USR-1471,2025-06-06,GGOEGAXB098810,Google Thermal Travel Tumbler,Drinkware,1,26.5,26.5,Organic Search,VA,Completed
GA4-107809,USR-4095,2025-06-26,GGOEGFXQ016399,Pixel Stand Wireless Charger,Electronics,1,79.0,79.0,Organic Search,CO,Completed
GA4-107810,USR-6794,2025-10-27,GGOEGAAB010516,Android Collectible Figurine,Accessories,1,18.0,18.0,Paid Search,NY,Completed
GA4-107811,USR-6581,2025-09-26,GGOEFAAB010617,Google Rainbow Enamel Pin,Accessories,1,6.5,6.5,Direct,CO,Completed
GA4-107812,USR-4088,2025-02-01,GGOEGBJR013999,Google Stainless Steel Water Bottle,Drinkware,3,22.0,66.0,Organic Search,CA,Completed
GA4-107813,USR-3727,2025-10-15,GGOEAAEB099214,Chrome Dino Socks,Apparel,1,12.5,12.5,Paid Search,CA,Completed
GA4-107814,USR-4261,2025-01-11,GGOEGFXQ016399,Pixel Stand Wireless Charger,Electronics,1,79.0,79.0,Organic Search,IL,Completed
GA4-107815,USR-5953,2025-05-14,GGOEYHPB098810,YouTube Crewneck Sweatshirt,Apparel,2,48.0,96.0,Organic Search,CO,Completed
GA4-107816,USR-3945,2025-09-27,GGOEGFKQ014499,Google Cloud White Tee,Apparel,1,24.99,24.99,Organic Search,CO,Completed
GA4-107817,USR-6594,2025-10-31,GGOEYHPB098810,YouTube Crewneck Sweatshirt,Apparel,1,48.0,48.0,Organic Search,FL,Completed
GA4-107818,USR-3254,2025-04-18,GGOEAKBB010299,Google Campus Laptop Backpack,Bags,1,65.0,65.0,Referral,CA,Completed
GA4-107819,USR-2720,2026-01-03,GGOEFAAB010617,Google Rainbow Enamel Pin,Accessories,1,6.5,6.5,Paid Search,NY,Completed
GA4-107820,USR-1199,2025-01-11,GGOEGBJR013999,Google Stainless Steel Water Bottle,Drinkware,3,22.0,66.0,Paid Search,NC,Completed
GA4-107821,USR-4933,2025-10-05,GGOEGBJR013999,Google Stainless Steel Water Bottle,Drinkware,1,22.0,22.0,Display,MA,Completed
GA4-107822,USR-4019,2025-08-26,GGOEAAEB099214,Chrome Dino Socks,Apparel,1,12.5,12.5,Direct,FL,Completed
GA4-107823,USR-4701,2025-11-11,GGOEGAAB010516,Android Collectible Figurine,Accessories,1,18.0,18.0,Organic Search,WA,Completed
GA4-107824,USR-5542,2025-10-06,GGOEGFXQ016399,Pixel Stand Wireless Charger,Electronics,1,79.0,79.0,Direct,NY,Completed
GA4-107825,USR-2033,2025-10-03,GGOEAKBB010299,Google Campus Laptop Backpack,Bags,1,65.0,65.0,Direct,NC,Completed
GA4-107826,USR-1469,2025-10-28,GGOEFAAB010617,Google Rainbow Enamel Pin,Accessories,2,6.5,13.0,Organic Search,VA,Completed
GA4-107827,USR-3004,2025-10-03,GGOEFAAB010617,Google Rainbow Enamel Pin,Accessories,2,6.5,13.0,Organic Search,TX,Completed
GA4-107828,USR-6080,2025-12-11,GGOEGAAB010516,Android Collectible Figurine,Accessories,1,18.0,18.0,Organic Search,WA,Completed
GA4-107829,USR-7409,2025-02-17,GGOEGAAB010516,Android Collectible Figurine,Accessories,1,18.0,18.0,Organic Search,WA,Completed
GA4-107830,USR-1278,2025-11-29,GGOEYHPB098810,YouTube Crewneck Sweatshirt,Apparel,1,48.0,48.0,Paid Search,TX,Completed
GA4-107831,USR-1031,2025-02-23,GGOEGFKQ014499,Google Cloud White Tee,Apparel,1,24.99,24.99,Organic Search,FL,Completed
GA4-107832,USR-1293,2025-05-05,GGOEGAAB010516,Android Collectible Figurine,Accessories,1,18.0,18.0,Organic Search,MA,Completed
GA4-107833,USR-1268,2025-07-13,GGOEAAEB099214,Chrome Dino Socks,Apparel,1,12.5,12.5,Referral,NY,Completed
GA4-107834,USR-4891,2025-08-05,GGOEGBJR013999,Google Stainless Steel Water Bottle,Drinkware,1,22.0,22.0,Referral,VA,Completed
GA4-107835,USR-7384,2025-11-30,GGOEGBJR013999,Google Stainless Steel Water Bottle,Drinkware,1,22.0,22.0,Organic Search,CA,Completed
GA4-107836,USR-3421,2025-01-24,GGOEAAEB099214,Chrome Dino Socks,Apparel,1,12.5,12.5,Organic Search,FL,Completed
GA4-107837,USR-3469,2025-05-29,GGOEGFXQ016399,Pixel Stand Wireless Charger,Electronics,1,79.0,79.0,Organic Search,VA,Completed
GA4-107838,USR-4153,2025-03-11,GGOEGBJR013999,Google Stainless Steel Water Bottle,Drinkware,2,22.0,44.0,Organic Search,MA,Completed
GA4-107839,USR-3259,2025-04-12,GGOEGBJR013999,Google Stainless Steel Water Bottle,Drinkware,1,22.0,22.0,Organic Search,MA,Completed
GA4-107840,USR-5324,2025-07-08,GGOEYHPB098810,YouTube Crewneck Sweatshirt,Apparel,2,48.0,96.0,Organic Search,NC,Completed
GA4-107841,USR-1459,2025-07-13,GGOEGAXB098810,Google Thermal Travel Tumbler,Drinkware,1,26.5,26.5,Referral,NC,Completed
GA4-107842,USR-6959,2025-06-17,GGOEGAAB010516,Android Collectible Figurine,Accessories,1,18.0,18.0,Direct,FL,Completed
GA4-107843,USR-1471,2025-04-09,GGOEAAEB099214,Chrome Dino Socks,Apparel,2,12.5,25.0,Direct,CO,Completed
GA4-107844,USR-1098,2025-03-07,GGOEGAAB010516,Android Collectible Figurine,Accessories,1,18.0,18.0,Organic Search,CA,Completed
GA4-107845,USR-5305,2025-09-03,GGOEFAAB010617,Google Rainbow Enamel Pin,Accessories,1,6.5,6.5,Direct,TX,Completed
GA4-107846,USR-3011,2025-11-06,GGOEGAXB098810,Google Thermal Travel Tumbler,Drinkware,2,26.5,53.0,Direct,IL,Completed
GA4-107847,USR-1634,2025-02-11,GGOEFAAB010617,Google Rainbow Enamel Pin,Accessories,1,6.5,6.5,Display,CO,Completed
GA4-107848,USR-6442,2025-01-11,GGOEGDHH087299,Nest Audio Smart Speaker,Electronics,1,99.99,99.99,Social,FL,Completed
GA4-107849,USR-7019,2025-08-19,GGOEYHPB098810,YouTube Crewneck Sweatshirt,Apparel,1,48.0,48.0,Organic Search,NY,Completed
GA4-107850,USR-2179,2025-04-05,GGOEGFKQ014499,Google Cloud White Tee,Apparel,2,24.99,49.98,Organic Search,IL,Completed
GA4-107851,USR-7224,2025-07-04,GGOEGBJR013999,Google Stainless Steel Water Bottle,Drinkware,1,22.0,22.0,Organic Search,MA,Completed
GA4-107852,USR-1205,2025-12-02,GGOEGBJR013999,Google Stainless Steel Water Bottle,Drinkware,1,22.0,22.0,Organic Search,FL,Completed
GA4-107853,USR-3442,2025-08-01,GGOEGFKQ014499,Google Cloud White Tee,Apparel,1,24.99,24.99,Organic Search,CO,Completed
GA4-107854,USR-5928,2025-07-15,GGOEYHPB098810,YouTube Crewneck Sweatshirt,Apparel,1,48.0,48.0,Referral,IL,Completed
GA4-107855,USR-6268,2025-04-19,GGOEGAXB098810,Google Thermal Travel Tumbler,Drinkware,1,26.5,26.5,Direct,WA,Completed
GA4-107856,USR-2872,2025-01-01,GGOEAKBB010299,Google Campus Laptop Backpack,Bags,1,65.0,65.0,Referral,NC,Completed
GA4-107857,USR-2665,2025-05-01,GGOEFAAB010617,Google Rainbow Enamel Pin,Accessories,1,6.5,6.5,Organic Search,CA,Completed
GA4-107858,USR-1724,2025-01-29,GGOEGDHH087299,Nest Audio Smart Speaker,Electronics,1,99.99,99.99,Organic Search,TX,Completed
GA4-107859,USR-2546,2025-01-13,GGOEGFXQ016399,Pixel Stand Wireless Charger,Electronics,1,79.0,79.0,Organic Search,WA,Completed
GA4-107860,USR-1129,2025-09-20,GGOEGDHH087299,Nest Audio Smart Speaker,Electronics,2,99.99,199.98,Organic Search,CA,Completed
GA4-107861,USR-3207,2025-08-05,GGOEGAXB098810,Google Thermal Travel Tumbler,Drinkware,1,26.5,26.5,Direct,FL,Completed
GA4-107862,USR-4161,2026-01-15,GGOEGAAB010516,Android Collectible Figurine,Accessories,1,18.0,18.0,Organic Search,NY,Completed
GA4-107863,USR-6595,2025-06-22,GGOEFAAB010617,Google Rainbow Enamel Pin,Accessories,1,6.5,6.5,Referral,NY,Completed
GA4-107864,USR-3919,2025-05-09,GGOEAKBB010299,Google Campus Laptop Backpack,Bags,1,65.0,65.0,Organic Search,CA,Completed
GA4-107865,USR-1603,2025-10-22,GGOEGFXQ016399,Pixel Stand Wireless Charger,Electronics,1,79.0,79.0,Organic Search,VA,Completed
GA4-107866,USR-3148,2025-08-24,GGOEGAAB010516,Android Collectible Figurine,Accessories,1,18.0,18.0,Social,WA,Completed
GA4-107867,USR-5233,2025-09-05,GGOEGFXQ016399,Pixel Stand Wireless Charger,Electronics,1,79.0,79.0,Direct,MA,Completed
GA4-107868,USR-2178,2025-03-28,GGOEAAEB099214,Chrome Dino Socks,Apparel,2,12.5,25.0,Organic Search,NC,Completed
GA4-107869,USR-6109,2025-09-15,GGOEGFKQ014499,Google Cloud White Tee,Apparel,1,24.99,24.99,Organic Search,MA,Completed
GA4-107870,USR-5690,2025-12-19,GGOEGAAB010516,Android Collectible Figurine,Accessories,1,18.0,18.0,Direct,TX,Completed
GA4-107871,USR-3766,2025-04-17,GGOEYHPB098810,YouTube Crewneck Sweatshirt,Apparel,2,48.0,96.0,Organic Search,IL,Completed
GA4-107872,USR-3894,2025-10-19,GGOEGFKQ014499,Google Cloud White Tee,Apparel,1,24.99,24.99,Direct,CO,Completed
GA4-107873,USR-5424,2025-07-04,GGOEGAXB098810,Google Thermal Travel Tumbler,Drinkware,1,26.5,26.5,Organic Search,NC,Completed
GA4-107874,USR-5822,2025-04-03,GGOEYHPB098810,YouTube Crewneck Sweatshirt,Apparel,2,48.0,96.0,Referral,FL,Completed
GA4-107875,USR-7448,2025-01-30,GGOEYHPB098810,YouTube Crewneck Sweatshirt,Apparel,1,48.0,48.0,Organic Search,WA,Completed
GA4-107876,USR-4991,2025-04-22,GGOEFAAB010617,Google Rainbow Enamel Pin,Accessories,1,6.5,6.5,Display,CO,Completed
GA4-107877,USR-5367,2025-01-14,GGOEAKBB010299,Google Campus Laptop Backpack,Bags,1,65.0,65.0,Organic Search,CO,Completed
GA4-107878,USR-2433,2025-02-18,GGOEGAXB098810,Google Thermal Travel Tumbler,Drinkware,1,26.5,26.5,Organic Search,VA,Completed
GA4-107879,USR-4532,2026-01-11,GGOEGAXB098810,Google Thermal Travel Tumbler,Drinkware,1,26.5,26.5,Organic Search,CO,Completed
GA4-107880,USR-3636,2025-02-12,GGOEAKBB010299,Google Campus Laptop Backpack,Bags,1,65.0,65.0,Organic Search,FL,Completed
GA4-107881,USR-5937,2025-09-07,GGOEGFKQ014499,Google Cloud White Tee,Apparel,2,24.99,49.98,Organic Search,WA,Completed
GA4-107882,USR-7394,2025-11-10,GGOEGFKQ014499,Google Cloud White Tee,Apparel,1,24.99,24.99,Direct,CA,Completed
GA4-107883,USR-2523,2025-06-13,GGOEFAAB010617,Google Rainbow Enamel Pin,Accessories,1,6.5,6.5,Referral,MA,Completed
GA4-107884,USR-5229,2025-02-21,GGOEGAXB098810,Google Thermal Travel Tumbler,Drinkware,1,26.5,26.5,Paid Search,CO,Completed
GA4-107885,USR-6133,2025-08-13,GGOEYHPB098810,YouTube Crewneck Sweatshirt,Apparel,1,48.0,48.0,Organic Search,IL,Completed
GA4-107886,USR-1581,2026-01-07,GGOEGFXQ016399,Pixel Stand Wireless Charger,Electronics,1,79.0,79.0,Direct,MA,Completed
GA4-107887,USR-4529,2025-12-01,GGOEAAEB099214,Chrome Dino Socks,Apparel,2,12.5,25.0,Referral,TX,Completed
GA4-107888,USR-2911,2025-06-22,GGOEGFKQ014499,Google Cloud White Tee,Apparel,1,24.99,24.99,Organic Search,CO,Completed
GA4-107889,USR-3266,2025-05-20,GGOEAKBB010299,Google Campus Laptop Backpack,Bags,1,65.0,65.0,Organic Search,CA,Completed
GA4-107890,USR-6883,2025-09-05,GGOEGAXB098810,Google Thermal Travel Tumbler,Drinkware,3,26.5,79.5,Organic Search,IL,Completed
GA4-107891,USR-3935,2025-03-29,GGOEGBJR013999,Google Stainless Steel Water Bottle,Drinkware,1,22.0,22.0,Organic Search,NY,Completed
GA4-107892,USR-2294,2025-09-12,GGOEGAAB010516,Android Collectible Figurine,Accessories,1,18.0,18.0,Direct,NC,Completed
GA4-107893,USR-1375,2025-07-06,GGOEAKBB010299,Google Campus Laptop Backpack,Bags,1,65.0,65.0,Direct,WA,Completed
GA4-107894,USR-6916,2025-01-17,GGOEGFKQ014499,Google Cloud White Tee,Apparel,2,24.99,49.98,Organic Search,CA,Completed
GA4-107895,USR-1023,2025-10-27,GGOEGAAB010516,Android Collectible Figurine,Accessories,1,18.0,18.0,Direct,VA,Completed
