order_id,customer_id,order_date,product_id,product_name,category,quantity,unit_price,total_amount,shipping_state,payment_method,acquisition_channel,order_status
OLIST-107343,CUST-BR-8084,2017-03-21,PRD-INFO-183,Computers & Tech Item,Computers & Tech,1,182.41,182.41,RS,credit_card,Marketplace Direct,Completed
OLIST-107344,CUST-BR-2313,2017-03-16,PRD-MOVE-189,Furniture & Decor Item,Furniture & Decor,1,81.21,81.21,PR,credit_card,Marketplace Direct,Completed
OLIST-107345,CUST-BR-8098,2017-03-03,PRD-MOVE-397,Furniture & Decor Item,Furniture & Decor,1,92.13,92.13,MG,credit_card,Marketplace Direct,Completed
OLIST-107346,CUST-BR-3130,2017-12-28,PRD-CAMA-845,"Bed, Bath & Table Item","Bed, Bath & Table",1,33.45,33.45,SP,credit_card,Marketplace Direct,Completed
OLIST-107347,CUST-BR-7717,2018-05-04,PRD-BELE-437,Health & Beauty Item,Health & Beauty,1,138.81,138.81,SP,credit_card,Marketplace Direct,Completed
OLIST-107348,CUST-BR-5340,2018-07-09,PRD-INFO-855,Computers & Tech Item,Computers & Tech,1,117.95,117.95,PR,credit_card,Marketplace Direct,Completed
OLIST-107349,CUST-BR-2227,2018-02-27,PRD-RELO-878,Watches & Gifts Item,Watches & Gifts,1,172.62,172.62,SP,boleto,Marketplace Direct,Completed
OLIST-107350,CUST-BR-2792,2017-10-04,PRD-CAMA-970,"Bed, Bath & Table Item","Bed, Bath & Table",1,77.08,77.08,SP,credit_card,Marketplace Direct,Completed
OLIST-107351,CUST-BR-1755,2017-09-04,PRD-BELE-354,Health & Beauty Item,Health & Beauty,1,71.28,71.28,SP,boleto,Marketplace Direct,Completed
OLIST-107352,CUST-BR-1082,2018-01-21,PRD-ESPO-688,Sports & Leisure Item,Sports & Leisure,1,138.39,138.39,SP,credit_card,Marketplace Direct,Completed
OLIST-107353,CUST-BR-4309,2018-07-02,PRD-RELO-998,Watches & Gifts Item,Watches & Gifts,1,176.56,176.56,MG,credit_card,Marketplace Direct,Completed
OLIST-107354,CUST-BR-2058,2018-02-15,PRD-CAMA-196,"Bed, Bath & Table Item","Bed, Bath & Table",1,115.81,115.81,SP,credit_card,Marketplace Direct,Completed
OLIST-107355,CUST-BR-7639,2017-03-02,PRD-ESPO-350,Sports & Leisure Item,Sports & Leisure,1,102.56,102.56,GO,debit_card,Marketplace Direct,Completed
OLIST-107356,CUST-BR-7644,2016-12-11,PRD-ESPO-266,Sports & Leisure Item,Sports & Leisure,1,135.52,135.52,PE,credit_card,Marketplace Direct,Completed
OLIST-107357,CUST-BR-5055,2016-12-22,PRD-RELO-328,Watches & Gifts Item,Watches & Gifts,1,109.74,109.74,PE,credit_card,Marketplace Direct,Completed
OLIST-107358,CUST-BR-4963,2017-06-18,PRD-INFO-435,Computers & Tech Item,Computers & Tech,1,143.72,143.72,PR,credit_card,Marketplace Direct,Completed
OLIST-107359,CUST-BR-1526,2018-04-13,PRD-INFO-983,Computers & Tech Item,Computers & Tech,1,176.8,176.8,SC,voucher,Marketplace Direct,Completed
OLIST-107360,CUST-BR-8175,2017-02-05,PRD-CAMA-349,"Bed, Bath & Table Item","Bed, Bath & Table",1,89.9,89.9,DF,credit_card,Marketplace Direct,Completed
OLIST-107361,CUST-BR-4806,2018-01-20,PRD-BELE-948,Health & Beauty Item,Health & Beauty,1,82.92,82.92,SC,credit_card,Marketplace Direct,Completed
OLIST-107362,CUST-BR-3445,2018-08-19,PRD-ESPO-679,Sports & Leisure Item,Sports & Leisure,1,111.02,111.02,SP,credit_card,Marketplace Direct,Completed
OLIST-107363,CUST-BR-2491,2017-05-27,PRD-RELO-306,Watches & Gifts Item,Watches & Gifts,1,248.12,248.12,MG,credit_card,Marketplace Direct,Completed
OLIST-107364,CUST-BR-6925,2017-06-10,PRD-CAMA-905,"Bed, Bath & Table Item","Bed, Bath & Table",1,105.6,105.6,SP,credit_card,Marketplace Direct,Completed
OLIST-107365,CUST-BR-5496,2017-03-20,PRD-INFO-477,Computers & Tech Item,Computers & Tech,1,138.47,138.47,GO,credit_card,Marketplace Direct,Completed
OLIST-107366,CUST-BR-8079,2018-03-08,PRD-BELE-292,Health & Beauty Item,Health & Beauty,1,150.39,150.39,GO,credit_card,Marketplace Direct,Completed
OLIST-107367,CUST-BR-3397,2017-03-23,PRD-INFO-574,Computers & Tech Item,Computers & Tech,1,141.73,141.73,SP,voucher,Marketplace Direct,Completed
OLIST-107368,CUST-BR-6880,2016-09-24,PRD-MOVE-200,Furniture & Decor Item,Furniture & Decor,1,88.34,88.34,MG,credit_card,Marketplace Direct,Completed
OLIST-107369,CUST-BR-4723,2016-10-04,PRD-RELO-422,Watches & Gifts Item,Watches & Gifts,1,201.7,201.7,RJ,voucher,Marketplace Direct,Completed
OLIST-107370,CUST-BR-6549,2018-06-03,PRD-ESPO-875,Sports & Leisure Item,Sports & Leisure,1,131.14,131.14,RJ,credit_card,Marketplace Direct,Completed
OLIST-107371,CUST-BR-6245,2018-07-21,PRD-BELE-628,Health & Beauty Item,Health & Beauty,1,171.05,171.05,MG,credit_card,Marketplace Direct,Completed
OLIST-107372,CUST-BR-8064,2017-03-01,PRD-INFO-672,Computers & Tech Item,Computers & Tech,1,127.21,127.21,PR,boleto,Marketplace Direct,Completed
OLIST-107373,CUST-BR-4616,2017-06-21,PRD-MOVE-288,Furniture & Decor Item,Furniture & Decor,1,80.58,80.58,SP,credit_card,Marketplace Direct,Completed
OLIST-107374,CUST-BR-6172,2018-07-28,PRD-ESPO-349,Sports & Leisure Item,Sports & Leisure,1,77.17,77.17,PE,credit_card,Marketplace Direct,Completed
OLIST-107375,CUST-BR-7831,2016-09-03,PRD-ESPO-105,Sports & Leisure Item,Sports & Leisure,1,76.7,76.7,SP,credit_card,Marketplace Direct,Completed
OLIST-107376,CUST-BR-7071,2018-02-14,PRD-BELE-454,Health & Beauty Item,Health & Beauty,1,117.53,117.53,SP,credit_card,Marketplace Direct,Completed
OLIST-107377,CUST-BR-2059,2018-08-17,PRD-RELO-498,Watches & Gifts Item,Watches & Gifts,1,230.09,230.09,SP,credit_card,Marketplace Direct,Completed
OLIST-107378,CUST-BR-7474,2016-11-11,PRD-CAMA-534,"Bed, Bath & Table Item","Bed, Bath & Table",1,160.18,160.18,PE,credit_card,Marketplace Direct,Completed
OLIST-107379,CUST-BR-7374,2018-06-05,PRD-RELO-176,Watches & Gifts Item,Watches & Gifts,1,79.88,79.88,PE,credit_card,Marketplace Direct,Completed
OLIST-107380,CUST-BR-4842,2017-12-18,PRD-ESPO-518,Sports & Leisure Item,Sports & Leisure,1,76.68,76.68,MG,credit_card,Marketplace Direct,Completed
OLIST-107381,CUST-BR-4395,2017-07-24,PRD-INFO-908,Computers & Tech Item,Computers & Tech,1,160.31,160.31,SP,credit_card,Marketplace Direct,Completed
OLIST-107382,CUST-BR-7156,2017-06-03,PRD-INFO-712,Computers & Tech Item,Computers & Tech,1,159.57,159.57,MG,credit_card,Marketplace Direct,Completed
OLIST-107383,CUST-BR-3271,2018-01-17,PRD-BELE-418,Health & Beauty Item,Health & Beauty,1,78.16,78.16,PE,credit_card,Marketplace Direct,Completed
OLIST-107384,CUST-BR-8398,2016-09-04,PRD-RELO-794,Watches & Gifts Item,Watches & Gifts,1,228.93,228.93,MG,credit_card,Marketplace Direct,Completed
OLIST-107385,CUST-BR-4980,2018-01-14,PRD-BELE-568,Health & Beauty Item,Health & Beauty,1,131.59,131.59,PE,credit_card,Marketplace Direct,Completed
OLIST-107386,CUST-BR-6290,2017-02-07,PRD-ESPO-285,Sports & Leisure Item,Sports & Leisure,1,160.09,160.09,SP,credit_card,Marketplace Direct,Completed
OLIST-107387,CUST-BR-3525,2017-08-01,PRD-ESPO-609,Sports & Leisure Item,Sports & Leisure,1,65.74,65.74,SP,voucher,Marketplace Direct,Completed
OLIST-107388,CUST-BR-3817,2018-07-04,PRD-RELO-837,Watches & Gifts Item,Watches & Gifts,1,247.55,247.55,SP,credit_card,Marketplace Direct,Completed
OLIST-107389,CUST-BR-1248,2017-03-09,PRD-RELO-895,Watches & Gifts Item,Watches & Gifts,1,242.91,242.91,BA,credit_card,Marketplace Direct,Completed
OLIST-107390,CUST-BR-5642,2016-11-06,PRD-ESPO-297,Sports & Leisure Item,Sports & Leisure,1,136.04,136.04,BA,credit_card,Marketplace Direct,Completed
OLIST-107391,CUST-BR-1399,2017-09-15,PRD-ESPO-144,Sports & Leisure Item,Sports & Leisure,1,140.15,140.15,SP,credit_card,Marketplace Direct,Completed
OLIST-107392,CUST-BR-8403,2018-05-23,PRD-ESPO-993,Sports & Leisure Item,Sports & Leisure,1,180.26,180.26,SP,boleto,Marketplace Direct,Completed
OLIST-107393,CUST-BR-6054,2016-10-12,PRD-ESPO-801,Sports & Leisure Item,Sports & Leisure,1,61.28,61.28,SP,credit_card,Marketplace Direct,Completed
OLIST-107394,CUST-BR-6242,2018-03-24,PRD-BELE-159,Health & Beauty Item,Health & Beauty,1,128.68,128.68,RJ,credit_card,Marketplace Direct,Completed
OLIST-107395,CUST-BR-2464,2018-07-26,PRD-ESPO-873,Sports & Leisure Item,Sports & Leisure,1,56.64,56.64,RS,boleto,Marketplace Direct,Completed
OLIST-107396,CUST-BR-5301,2018-03-10,PRD-CAMA-332,"Bed, Bath & Table Item","Bed, Bath & Table",1,129.7,129.7,SP,voucher,Marketplace Direct,Completed
OLIST-107397,CUST-BR-6821,2017-07-11,PRD-INFO-891,Computers & Tech Item,Computers & Tech,1,114.96,114.96,SP,voucher,Marketplace Direct,Completed
OLIST-107398,CUST-BR-4801,2018-08-11,PRD-MOVE-813,Furniture & Decor Item,Furniture & Decor,1,111.96,111.96,MG,credit_card,Marketplace Direct,Completed
OLIST-107399,CUST-BR-6197,2017-09-22,PRD-ESPO-239,Sports & Leisure Item,Sports & Leisure,1,73.57,73.57,PR,credit_card,Marketplace Direct,Completed
OLIST-107400,CUST-BR-5536,2017-09-15,PRD-MOVE-440,Furniture & Decor Item,Furniture & Decor,1,89.67,89.67,BA,credit_card,Marketplace Direct,Completed
OLIST-107401,CUST-BR-4855,2017-08-25,PRD-CAMA-949,"Bed, Bath & Table Item","Bed, Bath & Table",1,86.59,86.59,SP,credit_card,Marketplace Direct,Completed
OLIST-107402,CUST-BR-4439,2017-12-10,PRD-INFO-784,Computers & Tech Item,Computers & Tech,1,198.43,198.43,SP,credit_card,Marketplace Direct,Completed
OLIST-107403,CUST-BR-6259,2017-10-12,PRD-ESPO-799,Sports & Leisure Item,Sports & Leisure,1,78.99,78.99,RS,credit_card,Marketplace Direct,Completed
OLIST-107404,CUST-BR-5327,2016-10-19,PRD-CAMA-838,"Bed, Bath & Table Item","Bed, Bath & Table",1,99.73,99.73,SP,credit_card,Marketplace Direct,Completed
OLIST-107405,CUST-BR-3696,2017-03-06,PRD-ESPO-362,Sports & Leisure Item,Sports & Leisure,1,154.83,154.83,DF,credit_card,Marketplace Direct,Completed
OLIST-107406,CUST-BR-6555,2018-05-19,PRD-BELE-586,Health & Beauty Item,Health & Beauty,1,133.1,133.1,RJ,credit_card,Marketplace Direct,Completed
OLIST-107407,CUST-BR-3842,2017-06-19,PRD-ESPO-107,Sports & Leisure Item,Sports & Leisure,1,151.61,151.61,SP,boleto,Marketplace Direct,Completed
OLIST-107408,CUST-BR-6959,2016-09-04,PRD-BELE-643,Health & Beauty Item,Health & Beauty,1,109.9,109.9,SP,credit_card,Marketplace Direct,Completed
OLIST-107409,CUST-BR-8283,2018-02-17,PRD-ESPO-841,Sports & Leisure Item,Sports & Leisure,1,125.25,125.25,DF,boleto,Marketplace Direct,Completed
OLIST-107410,CUST-BR-7607,2017-11-21,PRD-CAMA-547,"Bed, Bath & Table Item","Bed, Bath & Table",1,114.31,114.31,SP,credit_card,Marketplace Direct,Completed
OLIST-107411,CUST-BR-2151,2017-10-06,PRD-RELO-705,Watches & Gifts Item,Watches & Gifts,1,282.82,282.82,SP,boleto,Marketplace Direct,Completed
OLIST-107412,CUST-BR-1643,2017-10-09,PRD-INFO-419,Computers & Tech Item,Computers & Tech,1,203.16,203.16,SP,credit_card,Marketplace Direct,Completed
OLIST-107413,CUST-BR-5634,2018-02-06,PRD-INFO-808,Computers & Tech Item,Computers & Tech,1,98.15,98.15,SP,voucher,Marketplace Direct,Completed
OLIST-107414,CUST-BR-4864,2018-05-16,PRD-MOVE-529,Furniture & Decor Item,Furniture & Decor,1,100.92,100.92,SP,debit_card,Marketplace Direct,Completed
OLIST-107415,CUST-BR-2633,2017-11-10,PRD-RELO-453,Watches & Gifts Item,Watches & Gifts,1,145.48,145.48,SP,boleto,Marketplace Direct,Completed
OLIST-107416,CUST-BR-8417,2017-10-04,PRD-INFO-564,Computers & Tech Item,Computers & Tech,1,103.86,103.86,SP,credit_card,Marketplace Direct,Completed
OLIST-107417,CUST-BR-4259,2018-08-04,PRD-RELO-818,Watches & Gifts Item,Watches & Gifts,1,136.85,136.85,SP,voucher,Marketplace Direct,Completed
OLIST-107418,CUST-BR-7458,2018-01-01,PRD-MOVE-746,Furniture & Decor Item,Furniture & Decor,1,74.8,74.8,MG,credit_card,Marketplace Direct,Completed
OLIST-107419,CUST-BR-7878,2017-06-14,PRD-MOVE-462,Furniture & Decor Item,Furniture & Decor,1,94.98,94.98,RJ,boleto,Marketplace Direct,Completed
OLIST-107420,CUST-BR-4640,2017-10-14,PRD-CAMA-202,"Bed, Bath & Table Item","Bed, Bath & Table",1,45.86,45.86,SP,credit_card,Marketplace Direct,Completed
OLIST-107421,CUST-BR-1568,2017-10-05,PRD-BELE-701,Health & Beauty Item,Health & Beauty,1,166.28,166.28,SP,credit_card,Marketplace Direct,Completed
OLIST-107422,CUST-BR-1795,2018-04-08,PRD-BELE-327,Health & Beauty Item,Health & Beauty,1,153.88,153.88,PE,boleto,Marketplace Direct,Completed
OLIST-107423,CUST-BR-4087,2016-09-15,PRD-BELE-618,Health & Beauty Item,Health & Beauty,1,151.48,151.48,SP,credit_card,Marketplace Direct,Completed
OLIST-107424,CUST-BR-3331,2017-11-23,PRD-MOVE-753,Furniture & Decor Item,Furniture & Decor,1,91.43,91.43,SP,credit_card,Marketplace Direct,Completed
OLIST-107425,CUST-BR-5360,2017-11-27,PRD-ESPO-958,Sports & Leisure Item,Sports & Leisure,1,90.07,90.07,SP,boleto,Marketplace Direct,Completed
OLIST-107426,CUST-BR-5294,2017-07-24,PRD-MOVE-779,Furniture & Decor Item,Furniture & Decor,1,104.19,104.19,SP,credit_card,Marketplace Direct,Completed
OLIST-107427,CUST-BR-5675,2018-06-11,PRD-CAMA-849,"Bed, Bath & Table Item","Bed, Bath & Table",1,76.49,76.49,GO,credit_card,Marketplace Direct,Completed
OLIST-107428,CUST-BR-6738,2016-10-14,PRD-RELO-523,Watches & Gifts Item,Watches & Gifts,1,115.3,115.3,MG,credit_card,Marketplace Direct,Completed
OLIST-107429,CUST-BR-8102,2017-01-25,PRD-MOVE-412,Furniture & Decor Item,Furniture & Decor,1,139.29,139.29,SP,boleto,Marketplace Direct,Completed
OLIST-107430,CUST-BR-5141,2017-07-20,PRD-ESPO-825,Sports & Leisure Item,Sports & Leisure,1,131.72,131.72,SP,boleto,Marketplace Direct,Completed
OLIST-107431,CUST-BR-3228,2018-06-15,PRD-ESPO-980,Sports & Leisure Item,Sports & Leisure,1,121.38,121.38,PR,credit_card,Marketplace Direct,Completed
OLIST-107432,CUST-BR-1404,2018-02-09,PRD-CAMA-141,"Bed, Bath & Table Item","Bed, Bath & Table",1,89.81,89.81,SP,credit_card,Marketplace Direct,Completed
OLIST-107433,CUST-BR-6212,2018-06-25,PRD-ESPO-556,Sports & Leisure Item,Sports & Leisure,1,108.39,108.39,SP,credit_card,Marketplace Direct,Completed
OLIST-107434,CUST-BR-4485,2017-10-30,PRD-BELE-641,Health & Beauty Item,Health & Beauty,1,114.92,114.92,RS,credit_card,Marketplace Direct,Completed
OLIST-107435,CUST-BR-7344,2016-12-16,PRD-ESPO-705,Sports & Leisure Item,Sports & Leisure,1,109.26,109.26,RS,debit_card,Marketplace Direct,Completed
OLIST-107436,CUST-BR-6462,2017-11-03,PRD-RELO-590,Watches & Gifts Item,Watches & Gifts,1,268.09,268.09,GO,credit_card,Marketplace Direct,Completed
OLIST-107437,CUST-BR-3537,2017-08-28,PRD-BELE-269,Health & Beauty Item,Health & Beauty,1,197.27,197.27,MG,credit_card,Marketplace Direct,Completed
OLIST-107438,CUST-BR-4022,2017-01-19,PRD-BELE-128,Health & Beauty Item,Health & Beauty,1,79.74,79.74,BA,boleto,Marketplace Direct,Completed
OLIST-107439,CUST-BR-8037,2018-04-13,PRD-BELE-908,Health & Beauty Item,Health & Beauty,1,78.02,78.02,SP,boleto,Marketplace Direct,Completed
OLIST-107440,CUST-BR-3616,2016-10-10,PRD-CAMA-963,"Bed, Bath & Table Item","Bed, Bath & Table",1,73.71,73.71,SP,credit_card,Marketplace Direct,Completed
OLIST-107441,CUST-BR-1734,2018-02-17,PRD-CAMA-433,"Bed, Bath & Table Item","Bed, Bath & Table",1,79.55,79.55,SP,credit_card,Marketplace Direct,Completed
OLIST-107442,CUST-BR-5251,2016-12-22,PRD-ESPO-582,Sports & Leisure Item,Sports & Leisure,1,123.31,123.31,PE,credit_card,Marketplace Direct,Completed
OLIST-107443,CUST-BR-7760,2017-12-09,PRD-CAMA-220,"Bed, Bath & Table Item","Bed, Bath & Table",1,99.14,99.14,GO,credit_card,Marketplace Direct,Completed
OLIST-107444,CUST-BR-2285,2017-03-01,PRD-RELO-126,Watches & Gifts Item,Watches & Gifts,1,164.01,164.01,RS,voucher,Marketplace Direct,Completed
OLIST-107445,CUST-BR-3308,2017-09-26,PRD-MOVE-198,Furniture & Decor Item,Furniture & Decor,1,121.51,121.51,SP,credit_card,Marketplace Direct,Completed
OLIST-107446,CUST-BR-4782,2016-11-25,PRD-RELO-860,Watches & Gifts Item,Watches & Gifts,1,279.08,279.08,SP,credit_card,Marketplace Direct,Completed
OLIST-107447,CUST-BR-3253,2016-09-20,PRD-INFO-942,Computers & Tech Item,Computers & Tech,1,123.43,123.43,BA,credit_card,Marketplace Direct,Completed
OLIST-107448,CUST-BR-7196,2017-10-20,PRD-ESPO-862,Sports & Leisure Item,Sports & Leisure,1,74.86,74.86,PR,credit_card,Marketplace Direct,Completed
OLIST-107449,CUST-BR-3108,2017-11-30,PRD-RELO-590,Watches & Gifts Item,Watches & Gifts,1,274.74,274.74,MG,credit_card,Marketplace Direct,Completed
OLIST-107450,CUST-BR-4693,2017-06-05,PRD-ESPO-694,Sports & Leisure Item,Sports & Leisure,1,121.69,121.69,SP,credit_card,Marketplace Direct,Completed
OLIST-107451,CUST-BR-4804,2018-07-11,PRD-BELE-808,Health & Beauty Item,Health & Beauty,1,150.3,150.3,SC,credit_card,Marketplace Direct,Completed
OLIST-107452,CUST-BR-2443,2017-07-09,PRD-ESPO-112,Sports & Leisure Item,Sports & Leisure,1,124.11,124.11,RS,credit_card,Marketplace Direct,Completed
OLIST-107453,CUST-BR-7461,2017-05-02,PRD-INFO-580,Computers & Tech Item,Computers & Tech,1,150.08,150.08,SP,credit_card,Marketplace Direct,Completed
OLIST-107454,CUST-BR-5447,2016-12-15,PRD-BELE-457,Health & Beauty Item,Health & Beauty,1,120.26,120.26,PE,voucher,Marketplace Direct,Completed
OLIST-107455,CUST-BR-5362,2017-07-30,PRD-INFO-824,Computers & Tech Item,Computers & Tech,1,200.09,200.09,GO,credit_card,Marketplace Direct,Completed
OLIST-107456,CUST-BR-5607,2016-10-26,PRD-CAMA-363,"Bed, Bath & Table Item","Bed, Bath & Table",1,72.46,72.46,SP,credit_card,Marketplace Direct,Completed
OLIST-107457,CUST-BR-1388,2017-05-01,PRD-CAMA-270,"Bed, Bath & Table Item","Bed, Bath & Table",1,93.4,93.4,SP,boleto,Marketplace Direct,Completed
OLIST-107458,CUST-BR-4872,2016-11-06,PRD-INFO-494,Computers & Tech Item,Computers & Tech,1,124.53,124.53,PE,boleto,Marketplace Direct,Completed
OLIST-107459,CUST-BR-1532,2017-10-08,PRD-BELE-468,Health & Beauty Item,Health & Beauty,1,79.76,79.76,PR,credit_card,Marketplace Direct,Completed
OLIST-107460,CUST-BR-4862,2016-10-01,PRD-INFO-142,Computers & Tech Item,Computers & Tech,1,115.59,115.59,RJ,credit_card,Marketplace Direct,Completed
OLIST-107461,CUST-BR-7939,2017-05-19,PRD-INFO-581,Computers & Tech Item,Computers & Tech,1,150.74,150.74,SP,boleto,Marketplace Direct,Completed
OLIST-107462,CUST-BR-3068,2017-12-23,PRD-BELE-176,Health & Beauty Item,Health & Beauty,1,80.29,80.29,SP,boleto,Marketplace Direct,Completed
OLIST-107463,CUST-BR-6573,2018-07-15,PRD-CAMA-169,"Bed, Bath & Table Item","Bed, Bath & Table",1,63.27,63.27,RS,boleto,Marketplace Direct,Completed
OLIST-107464,CUST-BR-6482,2018-01-30,PRD-INFO-543,Computers & Tech Item,Computers & Tech,1,210.18,210.18,SP,credit_card,Marketplace Direct,Completed
OLIST-107465,CUST-BR-4486,2017-08-17,PRD-BELE-681,Health & Beauty Item,Health & Beauty,1,125.99,125.99,SP,boleto,Marketplace Direct,Completed
OLIST-107466,CUST-BR-7842,2016-10-01,PRD-ESPO-492,Sports & Leisure Item,Sports & Leisure,1,105.71,105.71,MG,boleto,Marketplace Direct,Completed
OLIST-107467,CUST-BR-7677,2017-05-03,PRD-CAMA-276,"Bed, Bath & Table Item","Bed, Bath & Table",1,100.69,100.69,SP,credit_card,Marketplace Direct,Completed
OLIST-107468,CUST-BR-3964,2017-11-17,PRD-MOVE-231,Furniture & Decor Item,Furniture & Decor,1,129.9,129.9,MG,credit_card,Marketplace Direct,Completed
OLIST-107469,CUST-BR-2438,2017-10-27,PRD-INFO-577,Computers & Tech Item,Computers & Tech,1,127.3,127.3,SP,credit_card,Marketplace Direct,Completed
OLIST-107470,CUST-BR-4673,2017-05-07,PRD-INFO-522,Computers & Tech Item,Computers & Tech,1,194.37,194.37,PR,credit_card,Marketplace Direct,Completed
OLIST-107471,CUST-BR-6383,2017-11-22,PRD-CAMA-482,"Bed, Bath & Table Item","Bed, Bath & Table",1,106.04,106.04,GO,credit_card,Marketplace Direct,Completed
OLIST-107472,CUST-BR-5773,2017-05-06,PRD-INFO-502,Computers & Tech Item,Computers & Tech,1,74.38,74.38,SP,boleto,Marketplace Direct,Completed
OLIST-107473,CUST-BR-4541,2018-06-22,PRD-BELE-380,Health & Beauty Item,Health & Beauty,1,129.47,129.47,RS,credit_card,Marketplace Direct,Completed
OLIST-107474,CUST-BR-4218,2018-01-01,PRD-CAMA-486,"Bed, Bath & Table Item","Bed, Bath & Table",1,109.7,109.7,PE,credit_card,Marketplace Direct,Completed
OLIST-107475,CUST-BR-5395,2017-05-25,PRD-INFO-569,Computers & Tech Item,Computers & Tech,1,117.66,117.66,RS,credit_card,Marketplace Direct,Completed
OLIST-107476,CUST-BR-7949,2018-08-18,PRD-RELO-131,Watches & Gifts Item,Watches & Gifts,1,199.51,199.51,SP,credit_card,Marketplace Direct,Completed
OLIST-107477,CUST-BR-5894,2018-07-10,PRD-ESPO-992,Sports & Leisure Item,Sports & Leisure,1,103.1,103.1,SP,credit_card,Marketplace Direct,Completed
OLIST-107478,CUST-BR-4923,2017-11-27,PRD-ESPO-925,Sports & Leisure Item,Sports & Leisure,1,135.01,135.01,SP,credit_card,Marketplace Direct,Completed
OLIST-107479,CUST-BR-3758,2017-01-23,PRD-INFO-669,Computers & Tech Item,Computers & Tech,1,124.84,124.84,SP,debit_card,Marketplace Direct,Completed
OLIST-107480,CUST-BR-4148,2018-06-01,PRD-MOVE-745,Furniture & Decor Item,Furniture & Decor,1,75.01,75.01,RS,boleto,Marketplace Direct,Completed
OLIST-107481,CUST-BR-4453,2017-03-12,PRD-RELO-510,Watches & Gifts Item,Watches & Gifts,1,211.11,211.11,SP,credit_card,Marketplace Direct,Completed
OLIST-107482,CUST-BR-4490,2017-11-13,PRD-MOVE-963,Furniture & Decor Item,Furniture & Decor,1,98.17,98.17,SP,credit_card,Marketplace Direct,Completed
OLIST-107483,CUST-BR-5218,2017-03-11,PRD-INFO-574,Computers & Tech Item,Computers & Tech,1,129.67,129.67,RJ,credit_card,Marketplace Direct,Completed
OLIST-107484,CUST-BR-5868,2017-07-10,PRD-CAMA-187,"Bed, Bath & Table Item","Bed, Bath & Table",1,81.58,81.58,DF,credit_card,Marketplace Direct,Completed
OLIST-107485,CUST-BR-5571,2017-08-17,PRD-BELE-915,Health & Beauty Item,Health & Beauty,1,139.0,139.0,SP,credit_card,Marketplace Direct,Completed
OLIST-107486,CUST-BR-1317,2018-03-01,PRD-RELO-236,Watches & Gifts Item,Watches & Gifts,1,182.44,182.44,SP,credit_card,Marketplace Direct,Completed
